,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10753,ref-t.3.5.9.5.5-ref-t.3.5.9.5.62,ref-bible.0208.26.17.5-ref-bible.0208.26.19.27,662813,663103,104614,104667,ref-t.00003.00005.00009.00005.00005,ref-t.00003.00005.00009.00005.00062,918285,918600,155880,155933,ref-bible.00208.00026.00017.00005,ref-bible.00208.00026.00019.00027,מיכה המורשתי היה נביא בימי חזקיה מלך יהודה ומה היה מתנבא ויאמר אל כל עם יהודה לאמר כה_אמר_ייי צבאות ציון שדה תחרש וירושלם עיים תהיה והר הבית לבהמות יער ההמת המיתהו חזקיהו מלך יהודה וכל יהודה הלא ירא את ייי ויחל את פני ייי וינחם ייי על הרעה אשר דבר עליהם ואנחנו עש' רעה גדו' על ,ויאמרו אל כל קהל העם לאמר מיכיה מיכה המורשתי היה נבא בימי חזקיהו מלך יהודה ויאמר אל כל עם יהודה לאמר_כה_אמר_יהוה_צבאות ציון שדה תחרש וירושלים עיים תהיה והר הבית לבמות יער ההמת המתהו חזקיהו מלך יהודה וכל יהודה הלא ירא_את_יהוה ויחל את_פני_יהוה וינחם יהוה אל הרעה אשר דבר עליהם ואנחנו עשים רעה גדולה על ,ref-bible
10754,ref-t.3.5.9.5.26-ref-t.3.5.9.5.35,ref-bible.0215.3.12.3-ref-bible.0215.3.12.12,662917,662972,104633,104642,ref-t.00003.00005.00009.00005.00026,ref-t.00003.00005.00009.00005.00035,1117687,1117741,188981,188990,ref-bible.00215.00003.00012.00003,ref-bible.00215.00003.00012.00012,ציון שדה תחרש וירושלם עיים תהיה והר הבית לבהמות יער ,ציון שדה תחרש וירושלם עיין תהיה והר הבית לבמות יער ,ref-bible
10755,ref-t.3.5.9.5.51-ref-t.3.5.9.5.59,ref-bible.0102.32.13.25-ref-bible.0102.32.14.7,663046,663091,104656,104664,ref-t.00003.00005.00009.00005.00051,ref-t.00003.00005.00009.00005.00059,171372,171412,30024,30031,ref-bible.00102.00032.00013.00025,ref-bible.00102.00032.00014.00007,וינחם ייי על הרעה אשר דבר עליהם ואנחנו עש' ,לעלם וינחם יהוה על הרעה אשר דבר לעשות ,ref-bible
10756,ref-t.3.5.9.5.51-ref-t.3.5.9.5.59,ref-bible.0208.26.13.9-ref-bible.0208.26.14.4,663046,663091,104656,104664,ref-t.00003.00005.00009.00005.00051,ref-t.00003.00005.00009.00005.00059,917933,917989,155818,155828,ref-bible.00208.00026.00013.00009,ref-bible.00208.00026.00014.00004,וינחם ייי על הרעה אשר דבר עליהם ואנחנו עש' ,וינחם יהוה אל הרעה אשר דבר עליכם ואני הנני בידכם עשו ,ref-bible
10757,ref-t.3.5.9.5.71-ref-t.3.5.9.5.135,ref-bible.0208.26.20.1-ref-bible.0208.26.23.17,663148,663509,104676,104735,ref-t.00003.00005.00009.00005.00071,ref-t.00003.00005.00009.00005.00135,918610,919005,155935,155997,ref-bible.00208.00026.00020.00001,ref-bible.00208.00026.00023.00017,וגם איש היה מתנבא בשם ייי אוריהו בן שמעיהו מקרית יערים ויתנבא על העולם הזה ועל הא' הז' ככל דברי ירמיהו וישמע המלך וכל גבו' וכל השרים את דבר' ויבקש המ' וישמע אוריהו ויירא ויברח ויבא מצרים וישלח המלך אנשים מצרים את אלנתן בן עכבור ואנשים אתו אל מצרים ויוציאו את אוריהו ממצרים ויביאוהו אל המלך ויכהו בחרב וישלך את נבלתו אל קברי בני העם ,וגם איש היה מתנבא בשם יהוה אוריהו בן שמעיהו מקרית היערים וינבא על_העיר_הזאת ועל הארץ הזאת ככל דברי ירמיהו וישמע המלך יהויקים וכל גבוריו וכל השרים את דבריו ויבקש המלך המיתו וישמע אוריהו וירא ויברח ויבא מצרים וישלח המלך יהויקים אנשים מצרים את אלנתן בן עכבור ואנשים אתו אל מצרים ויוציאו את אוריהו ממצרים ויבאהו אל המלך יהויקים ויכהו בחרב וישלך את נבלתו אל קברי בני העם ,ref-bible
10758,ref-t.3.5.9.5.116-ref-t.3.5.9.5.129,ref-bible.0206.10.25.11-ref-bible.0206.10.25.17,663397,663483,104718,104730,ref-t.00003.00005.00009.00005.00116,ref-t.00003.00005.00009.00005.00129,739555,739588,125087,125093,ref-bible.00206.00010.00025.00011,ref-bible.00206.00010.00025.00017,ואנשים אתו אל מצרים ויוציאו את אוריהו ממצרים ויביאוהו אל המלך ויכהו בחרב וישלך ,איש אל יצא ויכום לפי חרב וישלכו ,ref-bible
10759,ref-t.3.5.9.5.151-ref-t.3.5.9.5.159,ref-bible.0208.26.24.6-ref-bible.0208.26.24.14,663587,663633,104751,104758,ref-t.00003.00005.00009.00005.00151,ref-t.00003.00005.00009.00005.00159,919025,919070,156001,156008,ref-bible.00208.00026.00024.00006,ref-bible.00208.00026.00024.00014,היתה את ירמיהו לבלתי תת אותו ביד העם להמיתו ,היתה את ירמיהו לבלתי תת אתו ביד העם להמיתו ,ref-bible
10760,ref-t.3.5.9.6.5-ref-t.3.5.9.6.15,ref-bible.0216.1.1.1-ref-bible.0216.1.2.5,663701,663757,104770,104780,ref-t.00003.00005.00009.00006.00005,ref-t.00003.00005.00009.00006.00015,1122203,1122257,189804,189814,ref-bible.00216.00001.00001.00001,ref-bible.00216.00001.00002.00005,משא נינוה ספר חזון נחום האלקושי אל קנוא ונוקם ייי נוקם ,משא נינוה ספר חזון נחום האלקשי אל קנוא ונקם יהוה נקם ,ref-bible
10761,ref-t.3.5.9.7.5-ref-t.3.5.9.7.9,ref-bible.0301.57.1.1-ref-bible.0301.57.1.5,663879,663904,104802,104806,ref-t.00003.00005.00009.00007.00005,ref-t.00003.00005.00009.00007.00009,1190937,1190962,202082,202086,ref-bible.00301.00057.00001.00001,ref-bible.00301.00057.00001.00005,למנצח אל תשחת לדוד מכתם ,למנצח אל תשחת לדוד מכתם ,ref-bible
10762,ref-t.3.5.9.7.5-ref-t.3.5.9.7.12,ref-bible.0301.58.1.1-ref-bible.0301.58.2.3,663879,663919,104802,104809,ref-t.00003.00005.00009.00007.00005,ref-t.00003.00005.00009.00007.00012,1191482,1191522,202183,202190,ref-bible.00301.00058.00001.00001,ref-bible.00301.00058.00002.00003,למנצח אל תשחת לדוד מכתם האמנם אלם צדק ,למנצח אל תשחת לדוד מכתם האמנם אלם צדק ,ref-bible
