טהור,ref-sifre-n.61.1.200
יעשה,ref-sifre-n.61.1.201
אותה,ref-sifre-n.61.1.202
את,ref-sifre-n.61.1.203
כל,ref-sifre-n.61.1.204
הכלים,ref-sifre-n.61.1.205
האלה,ref-sifre-n.61.1.206
אלא,ref-sifre-n.61.1.207
בזמן,ref-sifre-n.61.1.208
שהיא,ref-sifre-n.61.1.209
מן,ref-sifre-n.61.1.210
הככר,ref-sifre-n.61.1.211
ומן,ref-sifre-n.61.1.212
הזהב,ref-sifre-n.61.1.213
הם,ref-sifre-n.61.1.214
באים,ref-sifre-n.61.1.215
ואינם,ref-sifre-n.61.1.216
באים,ref-sifre-n.61.1.217
מן,ref-sifre-n.61.1.218
קשה,ref-sifre-n.61.1.219
כמראה,ref-sifre-n.61.1.220
אשר,ref-sifre-n.61.1.221
הראה,ref-sifre-n.61.1.222
ה׳,ref-sifre-n.61.1.223
את,ref-sifre-n.61.1.224
משה,ref-sifre-n.61.1.225
להודיע,ref-sifre-n.61.1.226
שבחו,ref-sifre-n.61.1.227
של,ref-sifre-n.61.1.228
משה,ref-sifre-n.61.1.229
שכשם,ref-sifre-n.61.1.230
שאמר,ref-sifre-n.61.1.231
לו,ref-sifre-n.61.1.232
המקום,ref-sifre-n.61.1.233
כן,ref-sifre-n.61.1.234
עשה,ref-sifre-n.61.1.235
ר׳,ref-sifre-n.61.1.236
נתן,ref-sifre-n.61.1.237
אומר,ref-sifre-n.61.1.238
אין,ref-sifre-n.61.1.239
צריך,ref-sifre-n.61.1.240
שהרי,ref-sifre-n.61.1.241
כבר,ref-sifre-n.61.1.242
נאמר,ref-sifre-n.61.1.243
וראה,ref-sifre-n.61.1.244
ועשה,ref-sifre-n.61.1.245
מגיד,ref-sifre-n.61.1.246
הכתוב,ref-sifre-n.61.1.247
שהראהו,ref-sifre-n.61.1.248
הקב״ה,ref-sifre-n.61.1.249
למשה,ref-sifre-n.61.1.250
כלים,ref-sifre-n.61.1.251
עשויים,ref-sifre-n.61.1.252
ומנורה,ref-sifre-n.61.1.253
עשויה,ref-sifre-n.61.1.254
ונעשית,ref-sifre-n.61.1.255
כמה,ref-sifre-n.61.1.256
שנאמר,ref-sifre-n.61.1.257
כמראה,ref-sifre-n.61.1.258
אשר,ref-sifre-n.61.1.259
הראה,ref-sifre-n.61.1.260
ה׳,ref-sifre-n.61.1.261
את,ref-sifre-n.61.1.262
משה,ref-sifre-n.61.1.263
כן,ref-sifre-n.61.1.264
עשה,ref-sifre-n.61.1.265
את,ref-sifre-n.61.1.266
המנורה,ref-sifre-n.61.1.267
זאת,ref-sifre-n.62.1.1
אשר,ref-sifre-n.62.1.2
ללוים,ref-sifre-n.62.1.3
שנים,ref-sifre-n.62.1.4
פוסלים,ref-sifre-n.62.1.5
בלוים,ref-sifre-n.62.1.6
ואין,ref-sifre-n.62.1.7
המום,ref-sifre-n.62.1.8
פוסל,ref-sifre-n.62.1.9
בלוים,ref-sifre-n.62.1.10
שהיה,ref-sifre-n.62.1.11
בדין,ref-sifre-n.62.1.12
ומה,ref-sifre-n.62.1.13
במקום,ref-sifre-n.62.1.14
שלא,ref-sifre-n.62.1.15
פסלו,ref-sifre-n.62.1.16
שנים,ref-sifre-n.62.1.17
פסלו,ref-sifre-n.62.1.18
במומים,ref-sifre-n.62.1.19
כאן,ref-sifre-n.62.1.20
שפסלו,ref-sifre-n.62.1.21
שנים,ref-sifre-n.62.1.22
אינו,ref-sifre-n.62.1.23
דין,ref-sifre-n.62.1.24
שיפסלו,ref-sifre-n.62.1.25
במומים,ref-sifre-n.62.1.26
ת״ל,ref-sifre-n.62.1.27
זאת,ref-sifre-n.62.1.28
אשר,ref-sifre-n.62.1.29
ללוים,ref-sifre-n.62.1.30
שנים,ref-sifre-n.62.1.31
פוסלים,ref-sifre-n.62.1.32
בלוים,ref-sifre-n.62.1.33
ואין,ref-sifre-n.62.1.34
מומים,ref-sifre-n.62.1.35
פוסלים,ref-sifre-n.62.1.36
בהם,ref-sifre-n.62.1.37
ומבן,ref-sifre-n.62.1.38
חמשים,ref-sifre-n.62.1.39
חמש,ref-sifre-n.62.1.40
ועשרים,ref-sifre-n.62.1.41
שנה,ref-sifre-n.62.1.42
כתוב,ref-sifre-n.62.1.43
אחד,ref-sifre-n.62.1.44
אומר,ref-sifre-n.62.1.45
מבן,ref-sifre-n.62.1.46
חמש,ref-sifre-n.62.1.47
ועשרים,ref-sifre-n.62.1.48
שנה,ref-sifre-n.62.1.49
ומעלה,ref-sifre-n.62.1.50
וכתוב,ref-sifre-n.62.1.51
אחד,ref-sifre-n.62.1.52
אומר,ref-sifre-n.62.1.53
מבן,ref-sifre-n.62.1.54
שלשים,ref-sifre-n.62.1.55
שנה,ref-sifre-n.62.1.56
כיצד,ref-sifre-n.62.1.57
יתקיימו,ref-sifre-n.62.1.58
שני,ref-sifre-n.62.1.59
הכתובים,ref-sifre-n.62.1.60
מבן,ref-sifre-n.62.1.61
חמש,ref-sifre-n.62.1.62
ועשרים,ref-sifre-n.62.1.63
שנה,ref-sifre-n.62.1.64
לתלמוד,ref-sifre-n.62.1.65
ומבן,ref-sifre-n.62.1.66
שלשים,ref-sifre-n.62.1.67
לעבודה,ref-sifre-n.62.1.68
ומבן,ref-sifre-n.63.1.1
חמשים,ref-sifre-n.63.1.2
שנה,ref-sifre-n.63.1.3
ישוב,ref-sifre-n.63.1.4
שומע,ref-sifre-n.63.1.5
אני,ref-sifre-n.63.1.6
מכל,ref-sifre-n.63.1.7
עבודה,ref-sifre-n.63.1.8
במשמע,ref-sifre-n.63.1.9
ת”ל,ref-sifre-n.63.1.10
ולא,ref-sifre-n.63.1.11
יעבוד,ref-sifre-n.63.1.12
עוד,ref-sifre-n.63.1.13
ושרת,ref-sifre-n.63.1.14
את,ref-sifre-n.63.1.15
אחיו,ref-sifre-n.63.1.16
באהל,ref-sifre-n.63.1.17
מועד,ref-sifre-n.63.1.18
מלמד,ref-sifre-n.63.1.19
שחוזר,ref-sifre-n.63.1.20
לנעילת,ref-sifre-n.63.1.21
שערים,ref-sifre-n.63.1.22
ולעבודת,ref-sifre-n.63.1.23
בני,ref-sifre-n.63.1.24
גרשון,ref-sifre-n.63.1.25
ר׳,ref-sifre-n.63.1.26
יהודה,ref-sifre-n.63.1.27
אומר,ref-sifre-n.63.1.28
הואיל,ref-sifre-n.63.1.29
ו,ref-sifre-n.63.1.30
חזרה,ref-sifre-n.63.1.31
תורה,ref-sifre-n.63.1.32
ואמרה,ref-sifre-n.63.1.33
לא,ref-sifre-n.63.1.34
יעבוד,ref-sifre-n.63.1.35
עוד,ref-sifre-n.63.1.36
אם,ref-sifre-n.63.1.37
למדתי,ref-sifre-n.63.1.38
שהעובד,ref-sifre-n.63.1.39
בשלשים,ref-sifre-n.63.1.40
אינו,ref-sifre-n.63.1.41
עובד,ref-sifre-n.63.1.42
בעשרים,ref-sifre-n.63.1.43
וחמשה,ref-sifre-n.63.1.44
בחמשים,ref-sifre-n.63.1.45
כך,ref-sifre-n.63.1.46
הכהן,ref-sifre-n.63.1.47
לא,ref-sifre-n.63.1.48
יעבוד,ref-sifre-n.63.1.49
בעשרים,ref-sifre-n.63.1.50
וחמשה,ref-sifre-n.63.1.51
בחמשים,ref-sifre-n.63.1.52
ת״ל,ref-sifre-n.63.1.53
ולא,ref-sifre-n.63.1.54
יעבוד,ref-sifre-n.63.1.55
עוד,ref-sifre-n.63.1.56
ושרת,ref-sifre-n.63.1.57
את,ref-sifre-n.63.1.58
אחיו,ref-sifre-n.63.1.59
באהל,ref-sifre-n.63.1.60
מועד,ref-sifre-n.63.1.61
ועבודה,ref-sifre-n.63.1.62
לא,ref-sifre-n.63.1.63
יעבוד,ref-sifre-n.63.1.64
שנים,ref-sifre-n.63.1.65
פוסלים,ref-sifre-n.63.1.66
בלוים,ref-sifre-n.63.1.67
ואין,ref-sifre-n.63.1.68
פוסלים,ref-sifre-n.63.1.69
בכהנים,ref-sifre-n.63.1.70
שהיה,ref-sifre-n.63.1.71
בדין,ref-sifre-n.63.1.72
ומה,ref-sifre-n.63.1.73
אם,ref-sifre-n.63.1.74
במקום,ref-sifre-n.63.1.75
שלא,ref-sifre-n.63.1.76
פסל,ref-sifre-n.63.1.77
מומים,ref-sifre-n.63.1.78
פסל,ref-sifre-n.63.1.79
שנים,ref-sifre-n.63.1.80
כאן,ref-sifre-n.63.1.81
שפסל,ref-sifre-n.63.1.82
מומים,ref-sifre-n.63.1.83
אינו,ref-sifre-n.63.1.84
דין,ref-sifre-n.63.1.85
שיפסול,ref-sifre-n.63.1.86
שנים,ref-sifre-n.63.1.87
ת”ל,ref-sifre-n.63.1.88
ושרת,ref-sifre-n.63.1.89
את,ref-sifre-n.63.1.90
אחיו,ref-sifre-n.63.1.91
וגו׳,ref-sifre-n.63.1.92
שנים,ref-sifre-n.63.1.93
פוסלים,ref-sifre-n.63.1.94
בלוים,ref-sifre-n.63.1.95
ואין,ref-sifre-n.63.1.96
פוסלים,ref-sifre-n.63.1.97
בכהונה,ref-sifre-n.63.1.98
שעד,ref-sifre-n.63.1.99
שלא,ref-sifre-n.63.1.100
נכנסו,ref-sifre-n.63.1.101
לארץ,ref-sifre-n.63.1.102
היו,ref-sifre-n.63.1.103
הלוים,ref-sifre-n.63.1.104
כשרים,ref-sifre-n.63.1.105
מבן,ref-sifre-n.63.1.106
שלשים,ref-sifre-n.63.1.107
שנה,ref-sifre-n.63.1.108
ועד,ref-sifre-n.63.1.109
בן,ref-sifre-n.63.1.110
חמשים,ref-sifre-n.63.1.111
שנה,ref-sifre-n.63.1.112
והכהנים,ref-sifre-n.63.1.113
משיביאו,ref-sifre-n.63.1.114
שתי,ref-sifre-n.63.1.115
שערות,ref-sifre-n.63.1.116
עד,ref-sifre-n.63.1.117
עולם,ref-sifre-n.63.1.118
אבל,ref-sifre-n.63.1.119
משנכנסו,ref-sifre-n.63.1.120
לארץ,ref-sifre-n.63.1.121
אין,ref-sifre-n.63.1.122
הלוים,ref-sifre-n.63.1.123
נפסלים,ref-sifre-n.63.1.124
אלא,ref-sifre-n.63.1.125
בקול,ref-sifre-n.63.1.126
וידבר,ref-sifre-n.64.1.1
ה׳,ref-sifre-n.64.1.2
אל,ref-sifre-n.64.1.3
משה,ref-sifre-n.64.1.4
במדבר,ref-sifre-n.64.1.5
סיני,ref-sifre-n.64.1.6
בשנה,ref-sifre-n.64.1.7
השנית,ref-sifre-n.64.1.8
לצאתם,ref-sifre-n.64.1.9
מארץ,ref-sifre-n.64.1.10
מצרים,ref-sifre-n.64.1.11
בחדש,ref-sifre-n.64.1.12
הראשון,ref-sifre-n.64.1.13
לאמר,ref-sifre-n.64.1.14
בגנות,ref-sifre-n.64.1.15
ישראל,ref-sifre-n.64.1.16
הכתוב,ref-sifre-n.64.1.17
מדבר,ref-sifre-n.64.1.18
שהיה,ref-sifre-n.64.1.19
להם,ref-sifre-n.64.1.20
אחד,ref-sifre-n.64.1.21
עשר,ref-sifre-n.64.1.22
חדש,ref-sifre-n.64.1.23
שהיו,ref-sifre-n.64.1.24
חונים,ref-sifre-n.64.1.25
לפני,ref-sifre-n.64.1.26
הר,ref-sifre-n.64.1.27
סיני,ref-sifre-n.64.1.28
וללמדך,ref-sifre-n.64.1.29
שאין,ref-sifre-n.64.1.30
מוקדם,ref-sifre-n.64.1.31
ומאוחר,ref-sifre-n.64.1.32
בתורה,ref-sifre-n.64.1.33
שבתחלת,ref-sifre-n.64.1.34
הספר,ref-sifre-n.64.1.35
הוא,ref-sifre-n.64.1.36
אומר,ref-sifre-n.64.1.37
וידבר,ref-sifre-n.64.1.38
ה׳,ref-sifre-n.64.1.39
אל,ref-sifre-n.64.1.40
משה,ref-sifre-n.64.1.41
במדבר,ref-sifre-n.64.1.42
סיני,ref-sifre-n.64.1.43
באהל,ref-sifre-n.64.1.44
מועד,ref-sifre-n.64.1.45
בחדש,ref-sifre-n.64.1.46
השני,ref-sifre-n.64.1.47
וכאן,ref-sifre-n.64.1.48
הוא,ref-sifre-n.64.1.49
אומר,ref-sifre-n.64.1.50
בחדש,ref-sifre-n.64.1.51
הראשון,ref-sifre-n.64.1.52
ללמדך,ref-sifre-n.64.1.53
שאין,ref-sifre-n.64.1.54
מוקדם,ref-sifre-n.64.1.55
ומאוחר,ref-sifre-n.64.1.56
בתורה,ref-sifre-n.64.1.57
רבי,ref-sifre-n.64.1.58
אומר,ref-sifre-n.64.1.59
אין,ref-sifre-n.64.1.60
צריד,ref-sifre-n.64.1.61
שהרי,ref-sifre-n.64.1.62
כבר,ref-sifre-n.64.1.63
נאמר,ref-sifre-n.64.1.64
ובני,ref-sifre-n.64.1.65
ישראל,ref-sifre-n.64.1.66
אכלו,ref-sifre-n.64.1.67
את,ref-sifre-n.64.1.68
המן,ref-sifre-n.64.1.69
ארבעים,ref-sifre-n.64.1.70
שנה,ref-sifre-n.64.1.71
עד,ref-sifre-n.64.1.72
בואם,ref-sifre-n.64.1.73
אל,ref-sifre-n.64.1.74
ארץ,ref-sifre-n.64.1.75
נושבת,ref-sifre-n.64.1.76
ועדיין,ref-sifre-n.64.1.77
לא,ref-sifre-n.64.1.78
אכלו,ref-sifre-n.64.1.79
ללמדך,ref-sifre-n.64.1.80
שאין,ref-sifre-n.64.1.81
מוקדם,ref-sifre-n.64.1.82
ומאוחר,ref-sifre-n.64.1.83
בתורה,ref-sifre-n.64.1.84
וללמדך,ref-sifre-n.64.2.1
שמונים,ref-sifre-n.64.2.2
מיציאתם,ref-sifre-n.64.2.3
ממצרים,ref-sifre-n.64.2.4
שנאמר,ref-sifre-n.64.2.5
בשנה,ref-sifre-n.64.2.6
השנית,ref-sifre-n.64.2.7
לצאתם,ref-sifre-n.64.2.8
מארץ,ref-sifre-n.64.2.9
מצרים,ref-sifre-n.64.2.10
באו,ref-sifre-n.64.2.11
לארץ,ref-sifre-n.64.2.12
התחילו,ref-sifre-n.64.2.13
מונים,ref-sifre-n.64.2.14
לביאתם,ref-sifre-n.64.2.15
שנאמר,ref-sifre-n.64.2.16
כי,ref-sifre-n.64.2.17
תבואו,ref-sifre-n.64.2.18
אל,ref-sifre-n.64.2.19
הארץ,ref-sifre-n.64.2.20
נבנה,ref-sifre-n.64.2.21
הבית,ref-sifre-n.64.2.22
התחילו,ref-sifre-n.64.2.23
מונים,ref-sifre-n.64.2.24
לבנינו,ref-sifre-n.64.2.25
שנאמר,ref-sifre-n.64.2.26
ויהי,ref-sifre-n.64.2.27
מקץ,ref-sifre-n.64.2.28
עשרים,ref-sifre-n.64.2.29
שנה,ref-sifre-n.64.2.30
אשר,ref-sifre-n.64.2.31
בנה,ref-sifre-n.64.2.32
שלמה,ref-sifre-n.64.2.33
חרב,ref-sifre-n.64.2.34
הבית,ref-sifre-n.64.2.35
התחילו,ref-sifre-n.64.2.36
מונים,ref-sifre-n.64.2.37
לחרבנו,ref-sifre-n.64.2.38
שנאמר,ref-sifre-n.64.2.39
אחרי,ref-sifre-n.64.2.40
אשר,ref-sifre-n.64.2.41
הוכתה,ref-sifre-n.64.2.42
העיר,ref-sifre-n.64.2.43
תקף,ref-sifre-n.64.2.44
עליהם,ref-sifre-n.64.2.45
עול,ref-sifre-n.64.2.46
השעבוד,ref-sifre-n.64.2.47
התחילו,ref-sifre-n.64.2.48
מונים,ref-sifre-n.64.2.49
לשעבודם,ref-sifre-n.64.2.50
שנאמר,ref-sifre-n.64.2.51
ובשנת,ref-sifre-n.64.2.52
שתים,ref-sifre-n.64.2.53
לדריוש,ref-sifre-n.64.2.54
ובשנת,ref-sifre-n.64.2.55
שתים,ref-sifre-n.64.2.56
למלכות,ref-sifre-n.64.2.57
נ”נ,ref-sifre-n.64.2.58
וכשם,ref-sifre-n.64.2.59
שמונים,ref-sifre-n.64.2.60
לשנים,ref-sifre-n.64.2.61
כך,ref-sifre-n.64.2.62
מונים,ref-sifre-n.64.2.63
לחדשים,ref-sifre-n.64.2.64
ויעשו,ref-sifre-n.65.1.1
בני,ref-sifre-n.65.1.2
ישראל,ref-sifre-n.65.1.3
את,ref-sifre-n.65.1.4
הפסח,ref-sifre-n.65.1.5
במועדו,ref-sifre-n.65.1.6
למה,ref-sifre-n.65.1.7
נאמר,ref-sifre-n.65.1.8
לפי,ref-sifre-n.65.1.9
שהוא,ref-sifre-n.65.1.10
אומר,ref-sifre-n.65.1.11
ושחטו,ref-sifre-n.65.1.12
אותו,ref-sifre-n.65.1.13
כל,ref-sifre-n.65.1.14
קהל,ref-sifre-n.65.1.15
עדת,ref-sifre-n.65.1.16
ישראל,ref-sifre-n.65.1.17
שומע,ref-sifre-n.65.1.18
אני,ref-sifre-n.65.1.19
בין,ref-sifre-n.65.1.20
בחול,ref-sifre-n.65.1.21
בין,ref-sifre-n.65.1.22
בשבת,ref-sifre-n.65.1.23
ומה,ref-sifre-n.65.1.24
אני,ref-sifre-n.65.1.25
מקים,ref-sifre-n.65.1.26
מחלליה,ref-sifre-n.65.1.27
מות,ref-sifre-n.65.1.28
יומת,ref-sifre-n.65.1.29
בשאר,ref-sifre-n.65.1.30
כל,ref-sifre-n.65.1.31
המלאכות,ref-sifre-n.65.1.32
חוץ,ref-sifre-n.65.1.33
משחיטת,ref-sifre-n.65.1.34
הפסח,ref-sifre-n.65.1.35
או,ref-sifre-n.65.1.36
אף,ref-sifre-n.65.1.37
בשחיטת,ref-sifre-n.65.1.38
הפסח,ref-sifre-n.65.1.39
ומה,ref-sifre-n.65.1.40
אני,ref-sifre-n.65.1.41
מקיים,ref-sifre-n.65.1.42
תשחטו,ref-sifre-n.65.1.43
אותו,ref-sifre-n.65.1.44
בשאר,ref-sifre-n.65.1.45
כל,ref-sifre-n.65.1.46
הימים,ref-sifre-n.65.1.47
חוץ,ref-sifre-n.65.1.48
מן,ref-sifre-n.65.1.49
השבת,ref-sifre-n.65.1.50
או,ref-sifre-n.65.1.51
אף,ref-sifre-n.65.1.52
בשבת,ref-sifre-n.65.1.53
ת”ל,ref-sifre-n.65.1.54
ויעשו,ref-sifre-n.65.1.55
במועדו,ref-sifre-n.65.1.56
דברי,ref-sifre-n.65.1.57
ר׳,ref-sifre-n.65.1.58
יאשיה,ref-sifre-n.65.1.59
אמר,ref-sifre-n.65.1.60
לו,ref-sifre-n.65.1.61
ר׳,ref-sifre-n.65.1.62
יונתן,ref-sifre-n.65.1.63
ממשמע,ref-sifre-n.65.1.64
הזה,ref-sifre-n.65.1.65
עדיין,ref-sifre-n.65.1.66
לא,ref-sifre-n.65.1.67
שמענו,ref-sifre-n.65.1.68
נם,ref-sifre-n.65.1.69
לו,ref-sifre-n.65.1.70
רבי,ref-sifre-n.65.1.71
יאשיה,ref-sifre-n.65.1.72
מפני,ref-sifre-n.65.1.73
שהוא,ref-sifre-n.65.1.74
אומר,ref-sifre-n.65.1.75
צו,ref-sifre-n.65.1.76
את,ref-sifre-n.65.1.77
בני,ref-sifre-n.65.1.78
ישראל,ref-sifre-n.65.1.79
את,ref-sifre-n.65.1.80
קרבני,ref-sifre-n.65.1.81
לחמי,ref-sifre-n.65.1.82
וכו׳,ref-sifre-n.65.1.83
אם,ref-sifre-n.65.1.84
ללמד,ref-sifre-n.65.1.85
על,ref-sifre-n.65.1.86
התמיד,ref-sifre-n.65.1.87
שדוחה,ref-sifre-n.65.1.88
שבת,ref-sifre-n.65.1.89
אינו,ref-sifre-n.65.1.90
צריך,ref-sifre-n.65.1.91
שהרי,ref-sifre-n.65.1.92
כבר,ref-sifre-n.65.1.93
נאמר,ref-sifre-n.65.1.94
וביום,ref-sifre-n.65.1.95
השבת,ref-sifre-n.65.1.96
שני,ref-sifre-n.65.1.97
כבשים,ref-sifre-n.65.1.98
בני,ref-sifre-n.65.1.99
שנה,ref-sifre-n.65.1.100
ומה,ref-sifre-n.65.1.101
ת”ל,ref-sifre-n.65.1.102
במועדו,ref-sifre-n.65.1.103
אלא,ref-sifre-n.65.1.104
מופנה,ref-sifre-n.65.1.105
להקיש,ref-sifre-n.65.1.106
לדון,ref-sifre-n.65.1.107
הימנו,ref-sifre-n.65.1.108
גזרה,ref-sifre-n.65.1.109
שוה,ref-sifre-n.65.1.110
נאמר,ref-sifre-n.65.1.111
כאן,ref-sifre-n.65.1.112
במועדו,ref-sifre-n.65.1.113
ונאמר,ref-sifre-n.65.1.114
להלן,ref-sifre-n.65.1.115
במועדו,ref-sifre-n.65.1.116
מה,ref-sifre-n.65.1.117
מועדו,ref-sifre-n.65.1.118
האמור,ref-sifre-n.65.1.119
כאן,ref-sifre-n.65.1.120
דוחה,ref-sifre-n.65.1.121
את,ref-sifre-n.65.1.122
השבת,ref-sifre-n.65.1.123
אף,ref-sifre-n.65.1.124
מועדו,ref-sifre-n.65.1.125
האמור,ref-sifre-n.65.1.126
להלן,ref-sifre-n.65.1.127
דוחה,ref-sifre-n.65.1.128
את,ref-sifre-n.65.1.129
השבת,ref-sifre-n.65.1.130
בארבעה,ref-sifre-n.65.1.131
עשר,ref-sifre-n.65.1.132
יום,ref-sifre-n.65.1.133
לחדש,ref-sifre-n.65.1.134
הזה,ref-sifre-n.65.1.135
וגו׳,ref-sifre-n.65.1.136
במועדו,ref-sifre-n.65.1.137
למה,ref-sifre-n.65.1.138
נאמר,ref-sifre-n.65.1.139
והלא,ref-sifre-n.65.1.140
כבר,ref-sifre-n.65.1.141
נאמר,ref-sifre-n.65.1.142
ויעשו,ref-sifre-n.65.1.143
במועדו,ref-sifre-n.65.1.144
אלא,ref-sifre-n.65.1.145
בא,ref-sifre-n.65.1.146
הכתוב,ref-sifre-n.65.1.147
ולימד,ref-sifre-n.65.1.148
על,ref-sifre-n.65.1.149
פסח,ref-sifre-n.65.1.150
ראשון,ref-sifre-n.65.1.151
שכשם,ref-sifre-n.65.1.152
שדוחה,ref-sifre-n.65.1.153
את,ref-sifre-n.65.1.154
השבת,ref-sifre-n.65.1.155
כך,ref-sifre-n.65.1.156
דוחה,ref-sifre-n.65.1.157
את,ref-sifre-n.65.1.158
הטומאה,ref-sifre-n.65.1.159
הא,ref-sifre-n.65.1.160
עד,ref-sifre-n.65.1.161
שלא,ref-sifre-n.65.1.162
יאמר,ref-sifre-n.65.1.163
יש,ref-sifre-n.65.1.164
לי,ref-sifre-n.65.1.165
בדין,ref-sifre-n.65.1.166
ומה,ref-sifre-n.65.1.167
פרה,ref-sifre-n.65.1.168
שאינה,ref-sifre-n.65.1.169
דוחה,ref-sifre-n.65.1.170
את,ref-sifre-n.65.1.171
השבת,ref-sifre-n.65.1.172
דוחה,ref-sifre-n.65.1.173
טומאה,ref-sifre-n.65.1.174
פסח,ref-sifre-n.65.1.175
ראשון,ref-sifre-n.65.1.176
שדוחה,ref-sifre-n.65.1.177
את,ref-sifre-n.65.1.178
השבת,ref-sifre-n.65.1.179
אינו,ref-sifre-n.65.1.180
דין,ref-sifre-n.65.1.181
שידחה,ref-sifre-n.65.1.182
טומאה,ref-sifre-n.65.1.183
הרי,ref-sifre-n.65.1.184
פסח,ref-sifre-n.65.1.185
שני,ref-sifre-n.65.1.186
יוכיח,ref-sifre-n.65.1.187
שדוחה,ref-sifre-n.65.1.188
את,ref-sifre-n.65.1.189
השבת,ref-sifre-n.65.1.190
ואינו,ref-sifre-n.65.1.191
דוחה,ref-sifre-n.65.1.192
את,ref-sifre-n.65.1.193
הטומאה,ref-sifre-n.65.1.194
והוא,ref-sifre-n.65.1.195
יוכיח,ref-sifre-n.65.1.196
לפסח,ref-sifre-n.65.1.197
ראשון,ref-sifre-n.65.1.198
שאע”פ,ref-sifre-n.65.1.199
שדוחה,ref-sifre-n.65.1.200
את,ref-sifre-n.65.1.201
השבת,ref-sifre-n.65.1.202
לא,ref-sifre-n.65.1.203
ידחה,ref-sifre-n.65.1.204
את,ref-sifre-n.65.1.205
הטומאה,ref-sifre-n.65.1.206
ת”ל,ref-sifre-n.65.1.207
במועדו,ref-sifre-n.65.1.208
בא,ref-sifre-n.65.1.209
הכתוב,ref-sifre-n.65.1.210
ולימד,ref-sifre-n.65.1.211
על,ref-sifre-n.65.1.212
פסח,ref-sifre-n.65.1.213
ראשון,ref-sifre-n.65.1.214
שכשם,ref-sifre-n.65.1.215
שדוחה,ref-sifre-n.65.1.216
את,ref-sifre-n.65.1.217
השבת,ref-sifre-n.65.1.218
כך,ref-sifre-n.65.1.219
דוחה,ref-sifre-n.65.1.220
את,ref-sifre-n.65.1.221
הטומאה,ref-sifre-n.65.1.222
ככל,ref-sifre-n.65.1.223
חקותיו,ref-sifre-n.65.1.224
אלו,ref-sifre-n.65.1.225
מצות,ref-sifre-n.65.1.226
שבגפו,ref-sifre-n.65.1.227
שה,ref-sifre-n.65.1.228
תמים,ref-sifre-n.65.1.229
זכר,ref-sifre-n.65.1.230
בן,ref-sifre-n.65.1.231
שנה,ref-sifre-n.65.1.232
וככל,ref-sifre-n.65.1.233
משפטיו,ref-sifre-n.65.1.234
אלו,ref-sifre-n.65.1.235
מצוות,ref-sifre-n.65.1.236
שעל,ref-sifre-n.65.1.237
גופו,ref-sifre-n.65.1.238
ושלא,ref-sifre-n.65.1.239
על,ref-sifre-n.65.1.240
גופו,ref-sifre-n.65.1.241
למצה,ref-sifre-n.65.1.242
שבעה,ref-sifre-n.65.1.243
ולבעור,ref-sifre-n.65.1.244
חמץ,ref-sifre-n.65.1.245
וידבר,ref-sifre-n.66.1.1
משה,ref-sifre-n.66.1.2
אל,ref-sifre-n.66.1.3
בני,ref-sifre-n.66.1.4
ישראל,ref-sifre-n.66.1.5
לעשות,ref-sifre-n.66.1.6
הפסח,ref-sifre-n.66.1.7
למה,ref-sifre-n.66.1.8
נאמר,ref-sifre-n.66.1.9
לפי,ref-sifre-n.66.1.10
שהוא,ref-sifre-n.66.1.11
אומר,ref-sifre-n.66.1.12
והרי,ref-sifre-n.66.1.13
כבר,ref-sifre-n.66.1.14
נאמר,ref-sifre-n.66.1.15
וידבר,ref-sifre-n.66.1.16
משה,ref-sifre-n.66.1.17
את,ref-sifre-n.66.1.18
מועדי,ref-sifre-n.66.1.19
ה׳,ref-sifre-n.66.1.20
ומה,ref-sifre-n.66.1.21
ת”ל,ref-sifre-n.66.1.22
וידבר,ref-sifre-n.66.1.23
משה,ref-sifre-n.66.1.24
אל,ref-sifre-n.66.1.25
בני,ref-sifre-n.66.1.26
ישראל,ref-sifre-n.66.1.27
לעשות,ref-sifre-n.66.1.28
הפסח,ref-sifre-n.66.1.29
אמר,ref-sifre-n.66.1.30
להם,ref-sifre-n.66.1.31
שמרו,ref-sifre-n.66.1.32
את,ref-sifre-n.66.1.33
הפסח,ref-sifre-n.66.1.34
בזמנו,ref-sifre-n.66.1.35
נמצאו,ref-sifre-n.66.1.36
מועדים,ref-sifre-n.66.1.37
בזמנם,ref-sifre-n.66.1.38
דבר,ref-sifre-n.66.1.39
אחר,ref-sifre-n.66.1.40
מלמד,ref-sifre-n.66.1.41
ששמע,ref-sifre-n.66.1.42
פרשת,ref-sifre-n.66.1.43
מועדות,ref-sifre-n.66.1.44
מסיני,ref-sifre-n.66.1.45
ואמרה,ref-sifre-n.66.1.46
לישראל,ref-sifre-n.66.1.47
חזר,ref-sifre-n.66.1.48
ושנאה,ref-sifre-n.66.1.49
להם,ref-sifre-n.66.1.50
בשעת,ref-sifre-n.66.1.51
מעשה,ref-sifre-n.66.1.52
ד”א,ref-sifre-n.66.1.53
אמר,ref-sifre-n.66.1.54
להם,ref-sifre-n.66.1.55
הלכות,ref-sifre-n.66.1.56
פסח,ref-sifre-n.66.1.57
בפסח,ref-sifre-n.66.1.58
הלכות,ref-sifre-n.66.1.59
עצרת,ref-sifre-n.66.1.60
בעצרת,ref-sifre-n.66.1.61
הלכות,ref-sifre-n.66.1.62
החג,ref-sifre-n.66.1.63
