,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10235,ref-sifra.12.04-04.7.13-ref-sifra.12.04-04.8.6,ref-sifre-d.256.2.1-ref-sifre-d.256.2.6,552230,552324,84011,84028,ref-sifra.00012.04-04.00007.00013,ref-sifra.00012.04-04.00008.00006,249442,249476,41610,41615,ref-sifre-d.00256.00002.00001,ref-sifre-d.00256.00002.00006,ובא השמש וטהר מה ביאת שמשו כולו כאחת אף במים כולו כאחת ובא השמש וטהר ביאת שמשו מעכבתו ,וכבוא השמש יבוא ביאת שמשו מעכבתו ,ref-sifre-d
10236,ref-sifra.12.04-04.16.73-ref-sifra.12.04-04.16.85,ref-sifre-d.62.4.15-ref-sifre-d.62.4.26,553791,553860,84253,84263,ref-sifra.00012.04-04.00016.00073,ref-sifra.00012.04-04.00016.00085,110379,110443,18475,18486,ref-sifre-d.00062.00004.00015,ref-sifre-d.00062.00004.00026,מה קדש האמור להלן בקדשי הגבול הכתוב_מדבר_אף קדש האמור כאן בקדשי ,מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן בלשון הקדש ,ref-sifre-d
10237,ref-sifra.12.04-04.16.73-ref-sifra.12.04-04.17.2,ref-sifre-d.99.2.28-ref-sifre-d.100.1.1,553791,553887,84253,84268,ref-sifra.00012.04-04.00016.00073,ref-sifra.00012.04-04.00017.00002,139294,139400,23292,23308,ref-sifre-d.00099.00002.00028,ref-sifre-d.00100.00001.00001,מה קדש האמור להלן בקדשי הגבול הכתוב_מדבר_אף קדש האמור כאן בקדשי הגבול הכתוב מדבר תושב זה ,מה תועבה האמורה להלן בפסולי המוקדשים הכתוב מדבר אף תועבה האמורה כאן בפסולי המוקדשים הכתוב מדבר זאת ,ref-sifre-d
10238,ref-sifra.12.04-04.16.73-ref-sifra.12.04-04.16.85,ref-sifre-d.291.6.9-ref-sifre-d.291.6.20,553791,553860,84253,84263,ref-sifra.00012.04-04.00016.00073,ref-sifra.00012.04-04.00016.00085,276884,276952,46310,46321,ref-sifre-d.00291.00006.00009,ref-sifre-d.00291.00006.00020,מה קדש האמור להלן בקדשי הגבול הכתוב_מדבר_אף קדש האמור כאן בקדשי ,מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן בלשון הקדש ,ref-sifre-d
10239,ref-sifra.12.05-00.6.40-ref-sifra.12.05-00.6.54,ref-sifre-d.38.10.90-ref-sifre-d.38.10.100,555326,555406,84498,84511,ref-sifra.00012.05-00.00006.00040,ref-sifra.00012.05-00.00006.00054,60812,60874,10219,10229,ref-sifre-d.00038.00010.00090,ref-sifre-d.00038.00010.00100,תלמוד לומר ויליד ביתו יאכלו הם אוכלים הם אוכלים' ולא הבהמה אוכלת יכול לא תאכל ,"יכול היו אוכלים ושבעים ת""ל ואכלת ושבעת אתה אוכל ושובע והם ",ref-sifre-d
10240,ref-sifra.12.05-00.7.3-ref-sifra.12.05-00.7.12,ref-sifre-d.215.5.2-ref-sifre-d.215.5.12,555499,555544,84527,84534,ref-sifra.00012.05-00.00007.00003,ref-sifra.00012.05-00.00007.00012,217708,217760,36366,36374,ref-sifre-d.00215.00005.00002,ref-sifre-d.00215.00005.00012,כי תהיה לאיש זר אין_לי_אלא לממזר מנין אפילו ,כי תהיין לאיש שתי נשים אין_לי_אלא שתים מנין שאפילו ,ref-sifre-d
10241,ref-sifra.12.05-00.7.19-ref-sifra.12.05-00.7.26,ref-sifre-d.215.9.27-ref-sifre-d.215.9.34,555579,555626,84539,84545,ref-sifra.00012.05-00.00007.00019,ref-sifra.00012.05-00.00007.00026,218320,218367,36462,36468,ref-sifre-d.00215.00009.00027,ref-sifre-d.00215.00009.00034,מנין אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,מנין אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,ref-sifre-d
10242,ref-sifra.12.05-00.7.20-ref-sifra.12.05-00.7.26,ref-sifre-d.196.2.9-ref-sifre-d.196.2.15,555584,555626,84540,84545,ref-sifra.00012.05-00.00007.00020,ref-sifra.00012.05-00.00007.00026,207564,207608,34646,34651,ref-sifre-d.00196.00002.00009,ref-sifre-d.00196.00002.00015,אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,ואלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,ref-sifre-d
10243,ref-sifra.12.05-00.7.20-ref-sifra.12.05-00.7.26,ref-sifre-d.271.1.35-ref-sifre-d.271.1.41,555584,555626,84540,84545,ref-sifra.00012.05-00.00007.00020,ref-sifra.00012.05-00.00007.00026,260031,260077,43429,43434,ref-sifre-d.00271.00001.00035,ref-sifre-d.00271.00001.00041,אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,ואלמנה לכהן גדול וגרושה וחלוצה לכהן הדיוט ,ref-sifre-d
10244,ref-sifra.12.06-00.1.1-ref-sifra.12.06-00.1.14,ref-sifre-d.32.6.6-ref-sifre-d.32.6.22,556280,556356,84652,84664,ref-sifra.00012.06-00.00001.00001,ref-sifra.00012.06-00.00001.00014,41367,41445,6981,6996,ref-sifre-d.00032.00006.00006,ref-sifre-d.00032.00006.00022,אם נאמר בתרומה למה נאמר בקדשים ואם נאמר בקדשים למה נאמר בתרומה לפי שיש ,אם נאמר בכל נפשך למה נאמר בכל מאדך ואם נאמר בכל מאדך למה נאמר בכל נפשך יש ,ref-sifre-d
