,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10471,ref-sifra.2.02-00.11.14-ref-sifra.2.02-00.11.24,ref-sifre-d.249.5.5-ref-sifre-d.249.5.18,15390,15440,2393,2402,ref-sifra.00002.02-00.00011.00014,ref-sifra.00002.02-00.00011.00024,246398,246461,41178,41190,ref-sifre-d.00249.00005.00005,ref-sifre-d.00249.00005.00018,אם נאמר רובע למה נאמר נוגח ואם נאמר נוגח למה נאמר ,אם נאמר עד עולם למה נאמר דור עשירי ואם נאמר דור עשירי למה נאמר ,ref-sifre-d
10472,ref-sifra.2.02-00.11.14-ref-sifra.2.02-00.11.24,ref-sifre-d.269.2.6-ref-sifre-d.269.2.16,15390,15440,2393,2402,ref-sifra.00002.02-00.00011.00014,ref-sifra.00002.02-00.00011.00024,255414,255463,42746,42755,ref-sifre-d.00269.00002.00006,ref-sifre-d.00269.00002.00016,אם נאמר רובע למה נאמר נוגח ואם נאמר נוגח למה נאמר ,אם נאמר דבר למה נאמר ערוה ואם נאמר ערוה למה נאמר ,ref-sifre-d
10473,ref-sifra.2.03-00.4.5-ref-sifra.2.03-00.4.21,ref-sifre-d.71.6.53-ref-sifre-d.71.6.69,18293,18387,2781,2793,ref-sifra.00002.03-00.00004.00005,ref-sifra.00002.03-00.00004.00021,115716,115808,19420,19435,ref-sifre-d.00071.00006.00053,ref-sifre-d.00071.00006.00069,שאין קדושה חלה עליה בבעל_מום_קבוע תאמר בתמורה שקדושה חלה עליה בבעל_מום_קבוע הואיל וקדושה ,קדושתו מרחם וקדושתו חלה עליו על בעל מום קבוע תאמר בקדשים שאין קדושתם מרחם ואין קדושה חלה ,ref-sifre-d
10474,ref-sifra.2.03-00.4.5-ref-sifra.2.03-00.4.21,ref-sifre-d.124.3.86-ref-sifre-d.124.3.101,18293,18387,2781,2793,ref-sifra.00002.03-00.00004.00005,ref-sifra.00002.03-00.00004.00021,161029,161123,27036,27051,ref-sifre-d.00124.00003.00086,ref-sifre-d.00124.00003.00101,שאין קדושה חלה עליה בבעל_מום_קבוע תאמר בתמורה שקדושה חלה עליה בבעל_מום_קבוע הואיל וקדושה ,קדושתו מרחם וקדושתו חלה עליו בבעל מום קבוע תאמר בקדשים שאין קדושתם מרחם ואין קדושתם חלה ,ref-sifre-d
10475,ref-sifra.2.03-00.10.1-ref-sifra.2.03-00.10.11,ref-sifre-d.71.6.48-ref-sifre-d.71.6.68,19470,19533,2903,2911,ref-sifra.00002.03-00.00010.00001,ref-sifra.00002.03-00.00010.00011,115694,115804,19417,19434,ref-sifre-d.00071.00006.00048,ref-sifre-d.00071.00006.00068,לא_אם_אמרת בבכור שקדושתו מרחם תאמר בעולה שאין קדושתה מרחם ,לא_אם_אמרת בבכור שכן קדושתו מרחם וקדושתו חלה עליו על בעל מום קבוע תאמר בקדשים שאין קדושתם מרחם ואין קדושה ,ref-sifre-d
10476,ref-sifra.2.03-00.10.1-ref-sifra.2.03-00.10.11,ref-sifre-d.124.3.81-ref-sifre-d.124.3.100,19470,19533,2903,2911,ref-sifra.00002.03-00.00010.00001,ref-sifra.00002.03-00.00010.00011,161007,161119,27033,27050,ref-sifre-d.00124.00003.00081,ref-sifre-d.00124.00003.00100,לא_אם_אמרת בבכור שקדושתו מרחם תאמר בעולה שאין קדושתה מרחם ,לא_אם_אמרת בבכור שכן קדושתו מרחם וקדושתו חלה עליו בבעל מום קבוע תאמר בקדשים שאין קדושתם מרחם ואין קדושתם ,ref-sifre-d
10477,ref-sifra.2.03-04.2.4-ref-sifra.2.03-04.2.11,ref-sifre-d.357.30.43-ref-sifre-d.357.30.48,21755,21788,3242,3249,ref-sifra.00002.03-04.00002.00004,ref-sifra.00002.03-04.00002.00011,386585,386614,65104,65109,ref-sifre-d.00357.00030.00043,ref-sifre-d.00357.00030.00048,יד בנו ולא יד עבדו ולא יד שלוחו ,ביד בנו ביד עבדו ביד שלוחו ,ref-sifre-d
10478,ref-sifra.2.04-00.4.38-ref-sifra.2.04-00.4.49,ref-sifre-d.190.3.19-ref-sifre-d.190.3.29,24775,24842,3729,3740,ref-sifra.00002.04-00.00004.00038,ref-sifra.00002.04-00.00004.00049,201404,201458,33685,33695,ref-sifre-d.00190.00003.00019,ref-sifre-d.00190.00003.00029,כשר ובכלי שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור ,כשרה לעדות נאמר כאן שני ונאמר להלן שני מה שני האמור ,ref-sifre-d
10479,ref-sifra.2.04-00.4.38-ref-sifra.2.04-00.4.58,ref-sifre-d.291.5.40-ref-sifre-d.291.6.18,24775,24890,3729,3749,ref-sifra.00002.04-00.00004.00038,ref-sifra.00002.04-00.00004.00058,276444,276551,46313,46331,ref-sifre-d.00291.00005.00040,ref-sifre-d.00291.00006.00018,כשר ובכלי שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,כשרה וענתה ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן ,ref-sifre-d
10480,ref-sifra.2.04-00.4.39-ref-sifra.2.04-00.4.58,ref-sifre-d.302.1.4-ref-sifre-d.302.1.20,24779,24890,3730,3749,ref-sifra.00002.04-00.00004.00039,ref-sifra.00002.04-00.00004.00058,288135,288213,48310,48326,ref-sifre-d.00302.00001.00004,ref-sifre-d.00302.00001.00020,ובכלי שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,יכול בחנוכה נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ref-sifre-d
