,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3306,ref-sifre-d.43.13.84-ref-sifre-d.43.13.94,ref-bible.0207.8.2.1-ref-bible.0207.8.2.11,79285,79344,13363,13372,ref-sifre-d.00043.00013.00084,ref-sifre-d.00043.00013.00094,787478,787538,132906,132915,ref-bible.00207.00008.00002.00001,ref-bible.00207.00008.00002.00011,ואעידה לי עדים נאמנים את אוריה הכהן ואת זכריהו בן ברכיהו ,ואעידה לי עדים נאמנים את אוריה הכהן ואת זכריהו בן יברכיהו ,ref-bible
3307,ref-sifre-d.43.13.104-ref-sifre-d.43.13.114,ref-bible.0220.8.4.5-ref-bible.0220.8.4.15,79387,79455,13381,13391,ref-sifre-d.00043.00013.00104,ref-sifre-d.00043.00013.00114,1138661,1138726,192703,192713,ref-bible.00220.00008.00004.00005,ref-bible.00220.00008.00004.00015,עוד ישבו זקנים וזקנות ברחובות ירושלם ואיש משענתו בידו מרוב ימים ,עד ישבו זקנים וזקנות ברחבות ירושלם ואיש משענתו בידו מרב ימים ,ref-bible
3308,ref-sifre-d.43.13.118-ref-sifre-d.43.13.129,ref-bible.0215.3.12.1-ref-bible.0215.3.12.12,79471,79536,13395,13406,ref-sifre-d.00043.00013.00118,ref-sifre-d.00043.00013.00129,1116425,1116490,188877,188888,ref-bible.00215.00003.00012.00001,ref-bible.00215.00003.00012.00012,לכן בגללכם ציון שדה תחרש וירושלם עיין תהיה והר הבית לבמות יער ,לכן בגללכם ציון שדה תחרש וירושלם עיין תהיה והר הבית לבמות יער ,ref-bible
3309,ref-sifre-d.43.13.120-ref-sifre-d.43.13.129,ref-bible.0208.26.18.20-ref-bible.0208.26.18.29,79482,79536,13397,13406,ref-sifre-d.00043.00013.00120,ref-sifre-d.00043.00013.00129,917345,917400,155839,155848,ref-bible.00208.00026.00018.00020,ref-bible.00208.00026.00018.00029,ציון שדה תחרש וירושלם עיין תהיה והר הבית לבמות יער ,ציון שדה תחרש וירושלים עיים תהיה והר הבית לבמות יער ,ref-bible
3310,ref-sifre-d.43.14.2-ref-sifre-d.43.14.8,ref-bible.0105.11.15.5-ref-bible.0105.11.16.5,79754,79791,13443,13449,ref-sifre-d.00043.00014.00002,ref-sifre-d.00043.00014.00008,363349,363386,60812,60818,ref-bible.00105.00011.00015.00005,ref-bible.00105.00011.00016.00005,ואכלת ושבעת השמרו לכם פן יפתה לבבכם ,ואכלת ושבעת השמרו לכם פן יפתה לבבכם ,ref-bible
3311,ref-sifre-d.43.14.34-ref-sifre-d.43.14.38,ref-bible.0102.32.8.6-ref-bible.0102.32.8.10,79921,79944,13471,13475,ref-sifre-d.00043.00014.00034,ref-sifre-d.00043.00014.00038,170607,170629,29927,29931,ref-bible.00102.00032.00008.00006,ref-bible.00102.00032.00008.00010,צויתים עשו להם עגל מסכה ,צויתם עשו להם עגל מסכה ,ref-bible
3312,ref-sifre-d.43.14.34-ref-sifre-d.43.14.39,ref-bible.0105.9.12.19-ref-bible.0105.9.13.4,79921,79951,13471,13476,ref-sifre-d.00043.00014.00034,ref-sifre-d.00043.00014.00039,359049,359088,60125,60130,ref-bible.00105.00009.00012.00019,ref-bible.00105.00009.00013.00004,צויתים עשו להם עגל מסכה ואומר ,צויתם עשו להם מסכה ויאמר_יהוה_אלי לאמר ,ref-bible
3313,ref-sifre-d.43.14.40-ref-sifre-d.43.14.73,ref-bible.0203.26.19.9-ref-bible.0203.26.20.2,79952,80110,13477,13508,ref-sifre-d.00043.00014.00040,ref-sifre-d.00043.00014.00073,577938,578067,97251,97275,ref-bible.00203.00026.00019.00009,ref-bible.00203.00026.00020.00002,"אם ה' הסיתך בי ירח מנחה ואם בני אדם ארורים הם לפני ה' כי גרשוני היום מהסתפח בנחלת ה' לאמר לך עבוד אלהים אחרים וכי תעלה על דעתך דוד מלך ישראל עובד ע""ז אלא ",אם יהוה הסיתך בי ירח מנחה ואם בני האדם ארורים הם לפני יהוה כי גרשוני היום מהסתפח בנחלת יהוה לאמר לך עבד אלהים אחרים ועתה אל ,ref-bible
3314,ref-sifre-d.43.16.10-ref-sifre-d.43.16.22,ref-bible.0206.19.18.1-ref-bible.0206.19.18.13,80248,80304,13530,13539,ref-sifre-d.00043.00016.00010,ref-sifre-d.00043.00016.00022,761503,761559,128618,128627,ref-bible.00206.00019.00018.00001,ref-bible.00206.00019.00018.00013,ונתון את אלהיהם באש כי לא אלהים המה כי אם מעשה ידי אדם ,ונתנו את אלהיהם באש כי לא אלהים המה כי אם מעשה ידי אדם ,ref-bible
3315,ref-sifre-d.43.16.10-ref-sifre-d.43.16.22,ref-bible.0207.37.19.1-ref-bible.0207.37.19.13,80248,80304,13530,13539,ref-sifre-d.00043.00016.00010,ref-sifre-d.00043.00016.00022,825465,825520,139830,139839,ref-bible.00207.00037.00019.00001,ref-bible.00207.00037.00019.00013,ונתון את אלהיהם באש כי לא אלהים המה כי אם מעשה ידי אדם ,ונתן את אלהיהם באש כי לא אלהים המה כי אם מעשה ידי אדם ,ref-bible
