,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
8292,ref-bible.0102.15.20.13-ref-bible.0102.15.21.12,ref-mek.3.10.3.221-ref-mek.3.10.4.12,136236,136308,24003,24016,ref-bible.00102.00015.00020.00013,ref-bible.00102.00015.00021.00012,176384,176454,28884,28894,ref-mek.00003.00010.00003.00221,ref-mek.00003.00010.00004.00012,בתפים ובמחלת ותען להם מרים שירו ליהוה כי גאה גאה סוס ורכבו רמה בים ,תופים ומחולות ותען להם מרים שירו לה'_כי_גאה_גאה סוס ורוכבו רמה בים ,ref-mek
8293,ref-bible.0102.15.21.9-ref-bible.0102.15.22.2,ref-mek.3.1.1.741-ref-mek.3.1.1.745,136289,136318,24013,24018,ref-bible.00102.00015.00021.00009,ref-bible.00102.00015.00022.00002,137198,137222,22181,22185,ref-mek.00003.00001.00001.00741,ref-mek.00003.00001.00001.00745,סוס ורכבו רמה בים ויסע משה ,סוס ורוכבו רמה בים משה ,ref-mek
8294,ref-bible.0102.15.22.1-ref-bible.0102.15.22.9,ref-mek.4.1.1.331-ref-mek.4.1.1.337,136309,136350,24017,24024,ref-bible.00102.00015.00022.00001,ref-bible.00102.00015.00022.00009,178362,178393,29205,29210,ref-mek.00004.00001.00001.00331,ref-mek.00004.00001.00001.00337,ויסע משה את ישראל מים סוף ויצאו אל מדבר ,ויסע משה את ישראל מים סוף מדבר ,ref-mek
8295,ref-bible.0102.15.22.1-ref-bible.0102.15.22.10,ref-mek.4.1.1.350-ref-mek.4.1.1.359,136309,136354,24017,24025,ref-bible.00102.00015.00022.00001,ref-bible.00102.00015.00022.00010,178451,178496,29222,29230,ref-mek.00004.00001.00001.00350,ref-mek.00004.00001.00001.00359,ויסע משה את ישראל מים סוף ויצאו אל מדבר שור ,ויסע משה את ישראל מים סוף ויצאו אל מדבר שור ,ref-mek
8296,ref-bible.0102.15.22.11-ref-bible.0102.15.22.17,ref-mek.4.1.1.484-ref-mek.4.1.1.490,136355,136392,24026,24032,ref-bible.00102.00015.00022.00011,ref-bible.00102.00015.00022.00017,179121,179158,29350,29356,ref-mek.00004.00001.00001.00484,ref-mek.00004.00001.00001.00490,וילכו שלשת ימים במדבר ולא מצאו מים ,וילכו שלשת ימים במדבר ולא מצאו מים ,ref-mek
8297,ref-bible.0102.15.23.15-ref-bible.0102.15.25.6,ref-mek.4.1.3.16-ref-mek.4.1.4.6,136454,136519,24045,24058,ref-bible.00102.00015.00023.00015,ref-bible.00102.00015.00025.00006,179952,180143,29480,29513,ref-mek.00004.00001.00003.00016,ref-mek.00004.00001.00004.00006,מרה וילנו העם על משה לאמר מה נשתה ויצעק אל יהוה ויורהו יהוה עץ ,לומר מה נשתה אלא שעמדו ואמרו דברי תרעומת על משה ר'_אליעזר_המודעי_אומר למודין היו ישראל בדברי תרעומת על משה ולא על משה בלבד אמרו אלא על הגבורה לכך נאמר מה נשתה ויצעק אל ה' ויורהו ה' עץ ,ref-mek
8298,ref-bible.0102.15.25.9-ref-bible.0102.15.25.16,ref-mek.4.1.4.343-ref-mek.4.1.4.351,136530,136568,24061,24067,ref-bible.00102.00015.00025.00009,ref-bible.00102.00015.00025.00016,181877,181917,29805,29812,ref-mek.00004.00001.00004.00343,ref-mek.00004.00001.00004.00351,המים וימתקו המים שם שם לו חק ומשפט ,המים המים שני פעמים שם שם לו חק ומשפט ,ref-mek
8299,ref-bible.0102.15.25.17-ref-bible.0102.15.26.4,ref-mek.4.1.4.424-ref-mek.4.1.5.4,136569,136598,24068,24073,ref-bible.00102.00015.00025.00017,ref-bible.00102.00015.00026.00004,182285,182329,29872,29879,ref-mek.00004.00001.00004.00424,ref-mek.00004.00001.00005.00004,ושם נסהו ויאמר אם שמוע תשמע ,ושם נסה המקום את ישראל ויאמר אם שמוע תשמע ,ref-mek
8300,ref-bible.0102.15.26.11-ref-bible.0102.15.26.23,ref-mek.4.1.5.52-ref-mek.4.1.5.68,136636,136707,24080,24092,ref-bible.00102.00015.00026.00011,ref-bible.00102.00015.00026.00023,182576,182667,29926,29942,ref-mek.00004.00001.00005.00052,ref-mek.00004.00001.00005.00068,והאזנת למצותיו ושמרת כל חקיו כל המחלה אשר שמתי במצרים לא אשים עליך ,והאזנת למצותיו אלו גזרות ושמרת כל חקיו אלו הלכות כל המחלה אשר שמתי במצרים לא אשים עליך ,ref-mek
8301,ref-bible.0102.15.26.11-ref-bible.0102.15.26.20,ref-mek.4.1.5.142-ref-mek.4.1.5.155,136636,136694,24080,24089,ref-bible.00102.00015.00026.00011,ref-bible.00102.00015.00026.00020,183053,183132,30005,30018,ref-mek.00004.00001.00005.00142,ref-mek.00004.00001.00005.00155,והאזנת למצותיו ושמרת כל חקיו כל המחלה אשר שמתי במצרים ,והאזנת למצותיו אלו הלכות ושמרת כל חוקיו אלו עריות כל המחלה אשר שמתי במצרים ,ref-mek
