,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
7685,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,ref-sifra.10.02-03.11.16-ref-sifra.10.02-03.11.32,288148,288213,48312,48326,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00020,436783,436881,66495,66511,ref-sifra.00010.02-03.00011.00016,ref-sifra.00010.02-03.00011.00032,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמור להלן הימנית המיומנת שבימין אף אצבעו האמור כאן ,ref-sifra
7686,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,ref-sifra.10.05-07.4.5-ref-sifra.10.05-07.4.22,288148,288213,48312,48326,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00020,451584,451684,68840,68856,ref-sifra.00010.05-07.00004.00005,ref-sifra.00010.05-07.00004.00022,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,נאמר כאן תענו את נפשותיכם ונאמר להלן ויענך וירעיבך מה עינוי האמור להלן רעבון אף עינוי האמור כאן ,ref-sifra
7687,ref-sifre-d.302.1.6-ref-sifre-d.302.1.30,ref-sifra.11.02-05.6.11-ref-sifra.11.02-05.6.26,288148,288255,48312,48336,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00030,497925,497999,75974,75989,ref-sifra.00011.02-05.00006.00011,ref-sifra.00011.02-05.00006.00026,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף כאן ,ref-sifra
7688,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,ref-sifra.11.04-10.13.19-ref-sifra.11.04-10.13.37,288148,288213,48312,48326,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00020,517825,517917,79025,79043,ref-sifra.00011.04-10.00013.00019,ref-sifra.00011.04-10.00013.00037,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,ref-sifra
7689,ref-sifre-d.302.1.6-ref-sifre-d.302.1.30,ref-sifra.11.04-11.1.31-ref-sifra.11.04-11.1.43,288148,288255,48312,48336,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00030,518626,518693,79150,79162,ref-sifra.00011.04-11.00001.00031,ref-sifra.00011.04-11.00001.00043,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,ref-sifra
7690,ref-sifre-d.302.1.6-ref-sifre-d.302.1.15,ref-sifra.11.04-12.6.134-ref-sifra.11.04-12.6.143,288148,288192,48312,48321,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00015,524804,524854,80100,80109,ref-sifra.00011.04-12.00006.00134,ref-sifra.00011.04-12.00006.00143,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,נאמר כאן דודו ונאמר להלן דודו מה דודו שנאמר להלן ,ref-sifra
7691,ref-sifre-d.302.1.6-ref-sifre-d.302.1.15,ref-sifra.11.04-12.10.28-ref-sifra.11.04-12.10.37,288148,288192,48312,48321,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00015,525997,526047,80292,80301,ref-sifra.00011.04-12.00010.00028,ref-sifra.00011.04-12.00010.00037,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,נאמר כאן עליה ונאמר להלן עליה מה עליה שנאמר להלן ,ref-sifra
7692,ref-sifre-d.302.1.6-ref-sifre-d.302.1.30,ref-sifra.12.04-00.2.6-ref-sifra.12.04-00.2.18,288148,288255,48312,48336,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00030,546531,546595,83382,83394,ref-sifra.00012.04-00.00002.00006,ref-sifra.00012.04-00.00002.00018,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,נאמר כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן ,ref-sifra
7693,ref-sifre-d.302.1.6-ref-sifre-d.302.1.15,ref-sifra.14.03-00.11.63-ref-sifra.14.03-00.11.72,288148,288192,48312,48321,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00015,669025,669081,101893,101902,ref-sifra.00014.03-00.00011.00063,ref-sifra.00014.03-00.00011.00072,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,ref-sifra
7694,ref-sifre-d.302.1.6-ref-sifre-d.302.1.15,ref-sifra.14.04-11.5.6-ref-sifra.14.04-11.5.15,288148,288192,48312,48321,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00015,679876,679929,103589,103598,ref-sifra.00014.04-11.00005.00006,ref-sifra.00014.04-11.00005.00015,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,נאמר כאן וחשב ונאמר להלן וחשב מה וחשב האמור להלן ,ref-sifra
