,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
12758,ref-bible.0104.10.3.1-ref-bible.0104.10.4.6,ref-sifre-n.73.1.1-ref-sifre-n.73.1.16,277148,277235,46726,46738,ref-bible.00104.00010.00003.00001,ref-bible.00104.00010.00004.00006,96995,97082,14620,14633,ref-sifre-n.00073.00001.00001,ref-sifre-n.00073.00001.00016,ותקעו בהן ונועדו אליך כל העדה אל_פתח_אהל_מועד ואם באחת יתקעו ונועדו אליך הנשיאים ,ותקעו בהן ונועדו אליך כל העדה אל פתח_אהל_מועד ואם באחת יתקעו ונועדו אליך הנשיאים ,ref-sifre-n
12759,ref-bible.0104.10.3.1-ref-bible.0104.10.4.6,ref-sifre-n.153.1.13-ref-sifre-n.153.1.24,277148,277235,46726,46738,ref-bible.00104.00010.00003.00001,ref-bible.00104.00010.00004.00006,263682,263753,42148,42159,ref-sifre-n.00153.00001.00013,ref-sifre-n.00153.00001.00024,ותקעו בהן ונועדו אליך כל העדה אל_פתח_אהל_מועד ואם באחת יתקעו ונועדו אליך הנשיאים ,ותקעו בהם ונועדו אליך כל העדה ואם באחת יתקעו ונועדו אליך הנשיאים ,ref-sifre-n
12760,ref-bible.0104.10.5.1-ref-bible.0104.10.6.10,ref-sifre-n.73.3.1-ref-sifre-n.73.3.25,277252,277360,46742,46757,ref-bible.00104.00010.00005.00001,ref-bible.00104.00010.00006.00010,98966,99127,14919,14943,ref-sifre-n.00073.00003.00001,ref-sifre-n.00073.00003.00025,ותקעתם תרועה ונסעו המחנות החנים קדמה ותקעתם תרועה שנית ונסעו המחנות החנים תימנה תרועה יתקעו למסעיהם ,"ותקעתם תרועה ונסעו המחנות החונים קדמה ותקעתם תרועה ונסעו המחנות החונים תימנה או כשם שתוקע למזרח ולדרום כך תוקע לצפון ולמערב ת""ל תרועה יתקעו למסעיהם ",ref-sifre-n
12761,ref-bible.0104.10.6.9-ref-bible.0104.10.7.6,ref-sifre-n.74.1.45-ref-sifre-n.74.1.58,277346,277395,46756,46762,ref-bible.00104.00010.00006.00009,ref-bible.00104.00010.00007.00006,99401,99480,14986,14998,ref-sifre-n.00074.00001.00045,ref-sifre-n.00074.00001.00058,יתקעו למסעיהם ובהקהיל את הקהל תתקעו ולא תריעו ,"ותוקע אף הקהל אקהל תוקע ומריע ותוקע ת""ל ובהקהיל את הקהל תתקעו ולא תריעו ",ref-sifre-n
12762,ref-bible.0104.10.7.1-ref-bible.0104.10.8.4,ref-sifre-n.73.2.25-ref-sifre-n.73.2.32,277361,277419,46758,46764,ref-bible.00104.00010.00007.00001,ref-bible.00104.00010.00008.00004,97848,97892,14737,14743,ref-sifre-n.00073.00002.00025,ref-sifre-n.00073.00002.00032,ובהקהיל את הקהל תתקעו ולא תריעו ובני_אהרן_הכהנים יתקעו ,ובהקהיל את הקהל תתקעו ולא תריעו הרי תקיעה ,ref-sifre-n
12763,ref-bible.0104.10.10.10-ref-bible.0104.10.10.17,ref-sifre-n.77.1.99-ref-sifre-n.77.1.106,277626,277672,46792,46799,ref-bible.00104.00010.00010.00010,ref-bible.00104.00010.00010.00017,101608,101652,15350,15357,ref-sifre-n.00077.00001.00099,ref-sifre-n.00077.00001.00106,ועל זבחי שלמיכם והיו לכם לזכרון לפני אלהיכם ,עולות משל צבור והיו לכם לזכרון לפני אלהיכם ,ref-sifre-n
12764,ref-bible.0104.10.30.1-ref-bible.0104.10.31.5,ref-sifre-n.79.1.57-ref-sifre-n.80.1.6,278690,278761,46956,46970,ref-bible.00104.00010.00030.00001,ref-bible.00104.00010.00031.00005,108570,108615,16492,16500,ref-sifre-n.00079.00001.00057,ref-sifre-n.00080.00001.00006,ויאמר אליו לא אלך כי אם אל ארצי ואל מולדתי אלך ויאמר אל נא תעזב אתנו ,אלך מפני מולדתי ויאמר אליו אל נא תעזוב אותנו ,ref-sifre-n
12765,ref-bible.0104.10.35.6-ref-bible.0104.10.35.12,ref-sifre-n.84.3.1-ref-sifre-n.84.3.11,279030,279072,47014,47020,ref-bible.00104.00010.00035.00006,ref-bible.00104.00010.00035.00012,113695,113765,17382,17392,ref-sifre-n.00084.00003.00001,ref-sifre-n.00084.00003.00011,קומה יהוה ויפצו איביך וינסו משנאיך מפניך ,קומה ה' ויפוצו אויביך אלו המכונסים וינוסו משנאיך אלו הרודפים מפניך ,ref-sifre-n
12766,ref-bible.0104.10.36.5-ref-bible.0104.11.1.3,ref-sifre-n.84.5.155-ref-sifre-n.85.1.3,279095,279132,47025,47030,ref-bible.00104.00010.00036.00005,ref-bible.00104.00011.00001.00003,117383,117420,17972,17976,ref-sifre-n.00084.00005.00155,ref-sifre-n.00085.00001.00003,רבבות אלפי ישראל ויהי העם כמתאננים ,באלפים ורבבות ויהי העם כמתאוננים ,ref-sifre-n
12767,ref-bible.0104.11.4.6-ref-bible.0104.11.4.14,ref-sifre-n.86.1.311-ref-sifre-n.86.1.325,279334,279381,47066,47072,ref-bible.00104.00011.00004.00006,ref-bible.00104.00011.00004.00014,120547,120631,18512,18524,ref-sifre-n.00086.00001.00311,ref-sifre-n.00086.00001.00325,וישבו ויבכו גם בני_ישראל_ויאמרו מי יאכלנו בשר ,וישובו ויבכו גם בני ישראל מלמד שאף הראשונים היו בני ישראל ויאמרו מי יאכילנו בשר ,ref-sifre-n
