,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
15025,ref-y.2.10.1.12.1.189-ref-y.2.10.1.12.1.194,ref-bible.0203.13.8.12-ref-bible.0203.13.9.4,1881690,1881722,280948,280953,ref-y.00002.00010.00001.00012.00001.00189,ref-y.00002.00010.00001.00012.00001.00194,541265,541302,90733,90739,ref-bible.00203.00013.00008.00012,ref-bible.00203.00013.00009.00004,פוצו בעם ואמרתם להם הגישו אילי ,ויפץ העם מעליו ויאמר שאול הגשו אלי ,ref-bible
15026,ref-y.2.10.1.12.1.194-ref-y.2.10.1.12.1.202,ref-bible.0202.13.10.4-ref-bible.0202.13.10.12,1881718,1881766,280953,280961,ref-y.00002.00010.00001.00012.00001.00194,ref-y.00002.00010.00001.00012.00001.00202,496397,496444,82957,82965,ref-bible.00202.00013.00010.00004,ref-bible.00202.00013.00010.00012,אילי איש שורו וגו' וכתיב ויגידו לשאול לאמר הנה ,ותגד לאישה ותאמר אליו הנה נראה אלי האיש אשר ,ref-bible
15027,ref-y.2.10.1.12.1.199-ref-y.2.10.1.12.1.208,ref-bible.0203.14.32.17-ref-bible.0203.14.33.9,1881744,1881798,280958,280967,ref-y.00002.00010.00001.00012.00001.00199,ref-y.00002.00010.00001.00012.00001.00208,545188,545241,91434,91443,ref-bible.00203.00014.00032.00017,ref-bible.00203.00014.00033.00009,ויגידו לשאול לאמר הנה העם חוטאים ליי' לאכול על הדם ,הדם ויגידו לשאול לאמר הנה העם חטאים ליהוה לאכל על ,ref-bible
15028,ref-y.2.10.1.12.2.58-ref-y.2.10.1.12.2.62,ref-bible.0102.39.33.11-ref-bible.0102.39.33.16,1882171,1882206,281025,281029,ref-y.00002.00010.00001.00012.00002.00058,ref-y.00002.00010.00001.00012.00002.00062,188610,188651,32892,32897,ref-bible.00102.00039.00033.00011,ref-bible.00102.00039.00033.00016,קרסיו קרשיו בריחיו ועמודיו ואדניו ,קרסיו קרשיו בריחו בריחיו ועמדיו ואדניו ,ref-bible
15029,ref-y.2.10.1.12.2.58-ref-y.2.10.1.12.2.62,ref-bible.0102.35.11.8-ref-bible.0102.35.11.16,1882171,1882206,281025,281029,ref-y.00002.00010.00001.00012.00002.00058,ref-y.00002.00010.00001.00012.00002.00062,177755,177801,31129,31135,ref-bible.00102.00035.00011.00008,ref-bible.00102.00035.00011.00016,קרסיו קרשיו בריחיו ועמודיו ואדניו ,קרסיו ואת קרשיו את בריחו את עמדיו ואת אדניו ,ref-bible
15030,ref-y.2.10.1.12.2.59-ref-y.2.10.1.12.2.62,ref-bible.0104.3.36.5-ref-bible.0104.3.36.9,1882177,1882206,281026,281029,ref-y.00002.00010.00001.00012.00002.00059,ref-y.00002.00010.00001.00012.00002.00062,259342,259378,44383,44387,ref-bible.00104.00003.00036.00005,ref-bible.00104.00003.00036.00009,קרשיו בריחיו ועמודיו ואדניו ,קרשי המשכן ובריחיו ועמדיו ואדניו ,ref-bible
15031,ref-y.2.10.1.12.2.59-ref-y.2.10.1.12.2.62,ref-bible.0104.4.31.8-ref-bible.0104.4.31.12,1882177,1882206,281026,281029,ref-y.00002.00010.00001.00012.00002.00059,ref-y.00002.00010.00001.00012.00002.00062,262717,262754,44903,44907,ref-bible.00104.00004.00031.00008,ref-bible.00104.00004.00031.00012,קרשיו בריחיו ועמודיו ואדניו ,קרשי המשכן ובריחיו ועמודיו ואדניו ,ref-bible
15032,ref-y.2.10.1.12.3.28-ref-y.2.10.1.12.3.37,ref-bible.0301.78.67.1-ref-bible.0301.78.68.4,1882381,1882437,281058,281067,ref-y.00002.00010.00001.00012.00003.00028,ref-y.00002.00010.00001.00012.00003.00037,1207670,1207727,205315,205324,ref-bible.00301.00078.00067.00001,ref-bible.00301.00078.00068.00004,וימאס באהל יוסף וכשבם אפרים לא בחר ויבחר בשבט יהודה ,וימאס באהל יוסף ובשבט אפרים לא בחר ויבחר את שבט יהודה ,ref-bible
15033,ref-y.2.10.1.12.3.97-ref-y.2.10.1.12.3.101,ref-bible.0201.16.6.6-ref-bible.0201.16.6.10,1882742,1882770,281121,281125,ref-y.00002.00010.00001.00012.00003.00097,ref-y.00002.00010.00001.00012.00003.00101,445059,445086,74390,74394,ref-bible.00201.00016.00006.00006,ref-bible.00201.00016.00006.00010,ונסב הגבול מזרחה תאנת שילה ,ונסב הגבול מזרחה תאנת שלה ,ref-bible
15034,ref-y.2.10.1.12.8.23-ref-y.2.10.1.12.8.30,ref-bible.0105.12.9.1-ref-bible.0105.12.9.9,1885328,1885361,281475,281481,ref-y.00002.00010.00001.00012.00008.00023,ref-y.00002.00010.00001.00012.00008.00030,365467,365507,61129,61136,ref-bible.00105.00012.00009.00001,ref-bible.00105.00012.00009.00009,כי לא באתם עד עתה אל המנוחה נחלה ,כי לא באתם עד עתה אל המנוחה ואל הנחלה ,ref-bible
