,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3395,ref-mek.6.1.2.337-ref-mek.6.1.2.347,ref-bible.0301.29.11.2-ref-bible.0301.29.11.9,237753,237806,39120,39129,ref-mek.00006.00001.00002.00337,ref-mek.00006.00001.00002.00347,1169373,1169409,198200,198206,ref-bible.00301.00029.00011.00002,ref-bible.00301.00029.00011.00009,עוז לעמו יתן ופתחו כלם ואמרו ה' יברך את עמו בשלום ,עז לעמו יתן יהוה יברך את עמו בשלום ,ref-bible
3396,ref-mek.6.1.2.354-ref-mek.6.1.2.394,ref-bible.0207.45.19.1-ref-bible.0207.45.19.17,237833,238048,39131,39169,ref-mek.00006.00001.00002.00354,ref-mek.00006.00001.00002.00394,839618,839706,142370,142386,ref-bible.00207.00045.00019.00001,ref-bible.00207.00045.00019.00017,לא בסתר דברתי במקום ארץ חשך וגו' כשנתתיה אני בתחילה לא נתתי בסתר ולא במקום ארץ חושך ולא במקום אפלה ולא אמרתי לזרע יעקב לאלו אני נותנה אלא תוהו בקשוני לא נתתיה פנגוס וכן_הוא_אומר אני ה' דובר צדק מגיד מישרים ,לא בסתר דברתי במקום ארץ חשך לא אמרתי לזרע יעקב תהו בקשוני אני יהוה דבר צדק מגיד מישרים ,ref-bible
3397,ref-mek.6.1.2.407-ref-mek.6.1.2.415,ref-bible.0102.16.5.1-ref-bible.0102.16.5.9,238104,238153,39180,39187,ref-mek.00006.00001.00002.00407,ref-mek.00006.00001.00002.00415,137235,137284,24168,24175,ref-bible.00102.00016.00005.00001,ref-bible.00102.00016.00005.00009,והיה ביום הששי והכינו את אשר יביאו והיה משנה ,והיה ביום הששי והכינו את אשר יביאו והיה משנה ,ref-bible
3398,ref-mek.6.1.2.417-ref-mek.6.1.2.422,ref-bible.0103.25.21.1-ref-bible.0103.25.21.6,238161,238194,39189,39193,ref-mek.00006.00001.00002.00417,ref-mek.00006.00001.00002.00422,244390,244423,42082,42086,ref-bible.00103.00025.00021.00001,ref-bible.00103.00025.00021.00006,וצויתי את ברכתי לכם בשנה הששית ,וצויתי את ברכתי לכם בשנה הששית ,ref-bible
3399,ref-mek.6.1.2.429-ref-mek.6.1.2.439,ref-bible.0301.105.44.1-ref-bible.0301.105.45.5,238225,238288,39198,39207,ref-mek.00006.00001.00002.00429,ref-mek.00006.00001.00002.00439,1226966,1227038,208864,208875,ref-bible.00301.00105.00044.00001,ref-bible.00301.00105.00045.00005,ויתן להם ארצות גוים מפני מה בעבור ישמרו חקיו ותורותיו ינצורו ,ויתן להם ארצות גוים ועמל לאמים יירשו בעבור ישמרו חקיו ותורתיו ינצרו ,ref-bible
3400,ref-mek.6.1.2.452-ref-mek.6.1.2.462,ref-bible.0301.147.19.1-ref-bible.0301.147.20.5,238343,238401,39213,39222,ref-mek.00006.00001.00002.00452,ref-mek.00006.00001.00002.00462,1254633,1254696,213822,213832,ref-bible.00301.00147.00019.00001,ref-bible.00301.00147.00020.00005,מגיד דבריו ליעקב חקיו ומשפטיו לישראל לא עשה כן לכל גוי ,מגיד דברו דבריו ליעקב חקיו ומשפטיו לישראל לא עשה כן לכל גוי ,ref-bible
3401,ref-mek.6.2.1.29-ref-mek.6.2.1.38,ref-bible.0102.3.14.11-ref-bible.0102.3.15.19,239008,239059,39335,39344,ref-mek.00006.00002.00001.00029,ref-mek.00006.00002.00001.00038,109944,110067,19644,19663,ref-bible.00102.00003.00014.00011,ref-bible.00102.00003.00015.00019,כה תאמר לבית יעקב אלו הנשים ותגד לבני ישראל אלו ,לבני ישראל אהיה שלחני אליכם ויאמר עוד אלהים אל משה כה תאמר אל_בני_ישראל_יהוה_אלהי אבתיכם אלהי אברהם אלהי יצחק ואלהי יעקב ,ref-bible
3402,ref-mek.6.2.1.32-ref-mek.6.2.1.43,ref-bible.0101.3.15.15-ref-bible.0101.3.16.12,239022,239083,39338,39348,ref-mek.00006.00002.00001.00032,ref-mek.00006.00002.00001.00043,5097,5163,888,900,ref-bible.00101.00003.00015.00015,ref-bible.00101.00003.00016.00012,יעקב אלו הנשים ותגד לבני ישראל אלו האנשים דבר אחר כה תאמר ,עקב אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך ,ref-bible
3403,ref-mek.6.2.1.49-ref-mek.6.2.2.1,ref-bible.0206.10.6.5-ref-bible.0206.10.6.16,239111,239175,39354,39364,ref-mek.00006.00002.00001.00049,ref-mek.00006.00002.00002.00001,736767,736819,124689,124699,ref-bible.00206.00010.00006.00005,ref-bible.00206.00010.00006.00016,ראשי דברים לנשים ותגד לבני ישראל ותדקדק עימהם ואמור להם אתם ,לאמר אם לי אתם ולקלי אתם שמעים קחו את ראשי אנשי בני ,ref-bible
3404,ref-mek.6.2.2.46-ref-mek.6.2.2.50,ref-bible.0102.19.4.6-ref-bible.0102.19.4.10,239380,239404,39404,39408,ref-mek.00006.00002.00002.00046,ref-mek.00006.00002.00002.00050,143157,143181,25193,25197,ref-bible.00102.00019.00004.00006,ref-bible.00102.00019.00004.00010,ואשא אתכם על כנפי נשרים ,ואשא אתכם על כנפי נשרים ,ref-bible
