,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
11805,ref-m.04.05.2.4.3-ref-m.04.05.2.5.2,ref-bible.0104.35.13.4-ref-bible.0104.35.14.13,540717,540972,84541,84582,ref-m.00004.00005.00002.00004.00003,ref-m.00004.00005.00002.00005.00002,334670,334759,56102,56118,ref-bible.00104.00035.00013.00004,ref-bible.00104.00035.00014.00013,לערי מקלט לשלש שבעבר הירדן ולשלש שבארץ כנען שנאמר את שלש הערים תתנו מעבר לירדן ואת שלש הערים תתנו בארץ כנען וגו' עד שלא נבחרו שלש שבארץ ישראל לא היו שלש שבעבר הירדן קולטות שנאמר שש ערי מקלט תהיינה עד שיהיו ששתן קולטות כאחד ומכוונות להן ,שש ערי מקלט תהיינה לכם את שלש הערים תתנו מעבר לירדן ואת שלש הערים תתנו בארץ כנען ערי ,ref-bible
11806,ref-m.04.05.2.6.37-ref-m.04.05.2.6.42,ref-bible.0104.35.25.8-ref-bible.0104.35.25.13,541352,541383,84640,84645,ref-m.00004.00005.00002.00006.00037,ref-m.00004.00005.00002.00006.00042,335437,335467,56252,56257,ref-bible.00104.00035.00025.00008,ref-bible.00104.00035.00025.00013,והשיבו אותו העדה אל עיר מקלטו ,והשיבו אתו העדה אל עיר מקלטו ,ref-bible
11807,ref-m.04.05.2.7.65-ref-m.04.05.2.7.88,ref-bible.0104.35.27.1-ref-bible.0104.35.27.16,542059,542179,84757,84774,ref-m.00004.00005.00002.00007.00065,ref-m.00004.00005.00002.00007.00088,335580,335654,56282,56295,ref-bible.00104.00035.00027.00001,ref-bible.00104.00035.00027.00016,ומצאו גואל הדם רבי_יוסי_הגלילי_אומר מצוה ביד גואל הדם ורשות ביד כל אדם רבי_עקיבא_אומר רשות ביד גואל הדם וכל אדם ,ומצא אתו גאל הדם מחוץ לגבול עיר מקלטו ורצח גאל הדם את הרצח אין לו דם ,ref-bible
11808,ref-m.04.05.3.5.1-ref-m.04.05.3.5.9,ref-bible.0103.21.5.2-ref-bible.0103.21.5.7,543757,543810,85003,85011,ref-m.00004.00005.00003.00005.00001,ref-m.00004.00005.00003.00005.00009,235126,235160,40582,40587,ref-bible.00103.00021.00005.00002,ref-bible.00103.00021.00005.00007,הקורח קרחה בראשו והמקיף פאת ראשו והמשחית פאת זקנו ,יקרחה יקרחו קרחה בראשם ופאת זקנם ,ref-bible
11809,ref-m.04.05.3.5.4-ref-m.04.05.3.5.9,ref-bible.0103.19.27.2-ref-bible.0103.19.27.9,543776,543810,85006,85011,ref-m.00004.00005.00003.00005.00004,ref-m.00004.00005.00003.00005.00009,232156,232193,40062,40068,ref-bible.00103.00019.00027.00002,ref-bible.00103.00019.00027.00009,והמקיף פאת ראשו והמשחית פאת זקנו ,תקפו פאת ראשכם ולא תשחית את פאת זקנך ,ref-bible
11810,ref-m.04.05.3.6.36-ref-m.04.05.3.6.41,ref-bible.0103.19.28.6-ref-bible.0103.19.28.11,544309,544337,85085,85090,ref-m.00004.00005.00003.00006.00036,ref-m.00004.00005.00003.00006.00041,232222,232249,40074,40079,ref-bible.00103.00019.00028.00006,ref-bible.00103.00019.00028.00011,וכתובת קעקע לא תתנו בכם אני ,וכתבת קעקע לא תתנו בכם אני ,ref-bible
11811,ref-m.04.05.3.15.81-ref-m.04.05.3.15.89,ref-bible.0105.12.23.1-ref-bible.0105.12.23.9,546541,546582,85443,85451,ref-m.00004.00005.00003.00015.00081,ref-m.00004.00005.00003.00015.00089,366754,366794,61323,61331,ref-bible.00105.00012.00023.00001,ref-bible.00105.00012.00023.00009,רק חזק לבלתי אכול הדם כי הדם הוא הנפש ,רק חזק לבלתי אכל הדם כי הדם הוא הנפש ,ref-bible
11812,ref-m.04.05.3.16.20-ref-m.04.06.1.1.3,ref-bible.0207.42.21.2-ref-bible.0207.42.22.1,546870,546919,85496,85504,ref-m.00004.00005.00003.00016.00020,ref-m.00004.00006.00001.00001.00003,834196,834234,141382,141388,ref-bible.00207.00042.00021.00002,ref-bible.00207.00042.00022.00001,חפץ למען צדקו יגדיל תורה ויאדיר שבועות שתים שהן ,חפץ למען צדקו יגדיל תורה ויאדיר והוא ,ref-bible
11813,ref-m.04.06.3.4.4-ref-m.04.06.3.4.20,ref-bible.0103.7.23.12-ref-bible.0103.7.25.3,550838,550943,86100,86114,ref-m.00004.00006.00003.00004.00004,ref-m.00004.00006.00003.00004.00020,202992,203061,35182,35194,ref-bible.00103.00007.00023.00012,ref-bible.00103.00007.00025.00003,ואכל אוכלים שאינן ראוין לאכילה ושתה משקין שאינן ראוין לשתיה פטור שבועה_שלא_אוכל ואכל נבלות וטרפות ,תאכלו וחלב נבלה וחלב טרפה יעשה לכל מלאכה ואכל לא תאכלהו כי כל אכל ,ref-bible
11814,ref-m.04.07.1.13.47-ref-m.04.07.1.13.51,ref-bible.0207.45.18.14-ref-bible.0207.45.18.18,567756,567777,88515,88519,ref-m.00004.00007.00001.00013.00047,ref-m.00004.00007.00001.00013.00051,839577,839598,142361,142365,ref-bible.00207.00045.00018.00014,ref-bible.00207.00045.00018.00018,לא תהו בראה לשבת יצרה ,לא תהו בראה לשבת יצרה ,ref-bible
