,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
13770,ref-y.03.07.4.00.365-ref-y.03.07.4.00.369,ref-bible.0201.9.21.6-ref-bible.0201.9.21.11,2864025,2864053,434425,434429,ref-y.00003.00007.00004.00000.00365,ref-y.00003.00007.00004.00000.00369,430439,430470,71883,71888,ref-bible.00201.00009.00021.00006,ref-bible.00201.00009.00021.00011,חוטבי עצים ושואבי מים לעדה ,חטבי עצים ושאבי מים לכל העדה ,ref-bible
13771,ref-y.03.07.4.00.411-ref-y.03.07.4.00.421,ref-bible.0204.21.1.1-ref-bible.0204.21.1.11,2864274,2864322,434468,434478,ref-y.00003.00007.00004.00000.00411,ref-y.00003.00007.00004.00000.00421,636040,636092,107415,107425,ref-bible.00204.00021.00001.00001,ref-bible.00204.00021.00001.00011,ויהי רעב בימי דוד שלש שנים שנה אחר שנה אמר דוד ,ויהי רעב בימי דוד שלש שנים שנה אחרי שנה ויבקש דוד ,ref-bible
13772,ref-y.03.07.4.00.452-ref-y.03.07.4.00.458,ref-bible.0105.11.17.1-ref-bible.0105.11.17.7,2864497,2864529,434502,434507,ref-y.00003.00007.00004.00000.00452,ref-y.00003.00007.00004.00000.00458,363919,363952,60856,60861,ref-bible.00105.00011.00017.00001,ref-bible.00105.00011.00017.00007,"וחרה אף י""י בכם ועצר את השמים ",וחרה אף יהוה בכם ועצר את השמים ,ref-bible
13773,ref-y.03.07.4.00.495-ref-y.03.07.4.00.502,ref-bible.0302.25.14.1-ref-bible.0302.25.14.8,2864738,2864780,434541,434548,ref-y.00003.00007.00004.00000.00495,ref-y.00003.00007.00004.00000.00502,1285014,1285056,219510,219517,ref-bible.00302.00025.00014.00001,ref-bible.00302.00025.00014.00008,נשיאים ורוח וגשם אין איש מתהלל במתת שקר ,נשיאים ורוח וגשם אין איש מתהלל במתת שקר ,ref-bible
13774,ref-y.03.07.4.00.528-ref-y.03.07.4.00.536,ref-bible.0218.2.3.1-ref-bible.0218.2.3.9,2864909,2864949,434570,434577,ref-y.00003.00007.00004.00000.00528,ref-y.00003.00007.00004.00000.00536,1126745,1126786,190609,190615,ref-bible.00218.00002.00003.00001,ref-bible.00218.00002.00003.00009,"בקשו את י""י כל ענוי הארץ אשר משפטו פעלו ",בקשו את_יהוה_כל ענוי הארץ אשר משפטו פעלו ,ref-bible
13775,ref-y.03.07.4.00.549-ref-y.03.07.4.00.564,ref-bible.0204.21.1.18-ref-bible.0204.21.1.24,2865012,2865087,434590,434605,ref-y.00003.00007.00004.00000.00549,ref-y.00003.00007.00004.00000.00564,636119,636151,107427,107433,ref-bible.00204.00021.00001.00018,ref-bible.00204.00021.00001.00024,שאול ואל בית הדמים על שאול שלא עשיתם עמו חסד ועל בית הדמים על אשר המית ,שאול ואל בית הדמים על אשר המית ,ref-bible
13776,ref-y.03.07.4.00.601-ref-y.03.07.4.00.609,ref-bible.0204.21.6.3-ref-bible.0204.21.6.11,2865265,2865318,434639,434647,ref-y.00003.00007.00004.00000.00601,ref-y.00003.00007.00004.00000.00609,636582,636637,107507,107515,ref-bible.00204.00021.00006.00003,ref-bible.00204.00021.00006.00011,"לנו שבעה אנשים מבניו והוקענום לי""י בגבעת שאול בחיר ",לנו שבעה אנשים מבניו והוקענום ליהוה בגבעת שאול בחיר ,ref-bible
13777,ref-y.03.07.4.00.758-ref-y.03.07.4.00.766,ref-bible.0208.38.5.1-ref-bible.0208.38.6.9,2866111,2866154,434783,434790,ref-y.00003.00007.00004.00000.00758,ref-y.00003.00007.00004.00000.00766,946289,946398,160313,160331,ref-bible.00208.00038.00005.00001,ref-bible.00208.00038.00006.00009,ויאמר המלך אני אתן ויקח המלך את שני בני ,ויאמר המלך צדקיהו הנה הוא בידכם כי אין המלך יוכל אתכם דבר ויקחו את ירמיהו וישלכו אתו אל הבור מלכיהו בן ,ref-bible
13778,ref-y.03.07.4.00.762-ref-y.03.07.4.00.775,ref-bible.0204.21.8.1-ref-bible.0204.21.8.14,2866132,2866196,434787,434798,ref-y.00003.00007.00004.00000.00762,ref-y.00003.00007.00004.00000.00775,636760,636823,107541,107552,ref-bible.00204.00021.00008.00001,ref-bible.00204.00021.00008.00014,ויקח המלך את שני בני רצפה בת איה אשר ילדה לשאול את אדמוני ואת ,ויקח המלך את שני בני רצפה בת איה אשר ילדה לשאול את ארמני ואת ,ref-bible
13779,ref-y.03.07.4.00.778-ref-y.03.07.4.00.787,ref-bible.0204.6.23.1-ref-bible.0204.6.23.10,2866211,2866252,434801,434808,ref-y.00003.00007.00004.00000.00778,ref-y.00003.00007.00004.00000.00787,600524,600565,101127,101135,ref-bible.00204.00006.00023.00001,ref-bible.00204.00006.00023.00010,ולמיכל בת שאול לא_היה_לה ולד עד יום מותה ,ולמיכל בת שאול לא היה לה ילד עד יום מותה ,ref-bible
