,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
6468,ref-bible.0102.18.26.3-ref-bible.0102.18.26.16,ref-mek.5.4.8.19-ref-mek.5.4.8.35,142974,143041,25131,25143,ref-bible.00102.00018.00026.00003,ref-bible.00102.00018.00026.00016,230927,231018,37856,37872,ref-mek.00005.00004.00008.00019,ref-mek.00005.00004.00008.00035,העם בכל עת את הדבר הקשה יביאון אל משה וכל הדבר הקטן ישפוטו הם ,העם בכל עת והיה כל הדבר הגדול יביאו אליך דברים גדולים אליך יביאו דברים קטנים ישפוטו הם ,ref-mek
6469,ref-bible.0102.18.26.7-ref-bible.0102.18.26.13,ref-mek.5.4.8.51-ref-mek.5.4.8.57,142990,143025,25134,25140,ref-bible.00102.00018.00026.00007,ref-bible.00102.00018.00026.00013,231090,231125,37882,37888,ref-mek.00005.00004.00008.00051,ref-mek.00005.00004.00008.00057,הדבר הקשה יביאון אל משה וכל הדבר ,והדבר הקשה יביאון אל משה אינו מדבר ,ref-mek
6470,ref-bible.0102.19.1.10-ref-bible.0102.19.2.7,ref-mek.6.1.2.3-ref-mek.6.1.2.28,143129,143189,25157,25166,ref-bible.00102.00019.00001.00010,ref-bible.00102.00019.00002.00007,236681,236834,38819,38839,ref-mek.00006.00001.00002.00003,ref-mek.00006.00001.00002.00028,באו מדבר סיני ויסעו מרפידים ויבאו מדבר סיני ויחנו במדבר ,ויבואו מדבר סיני והלא_כבר_נאמר בפרשת מסעות ויסעו מרפידים וכו' ומה_תלמוד_לומר באו מדבר סיני הקיש נסיעתן מרפידים לביאתם למדבר סיני מה ביאתם למדבר ,ref-mek
6471,ref-bible.0102.19.4.2-ref-bible.0102.19.5.5,ref-mek.6.2.2.175-ref-mek.6.2.3.5,143307,143396,25188,25204,ref-bible.00102.00019.00004.00002,ref-bible.00102.00019.00005.00005,240794,240847,39500,39510,ref-mek.00006.00002.00002.00175,ref-mek.00006.00002.00003.00005,ראיתם אשר עשיתי למצרים ואשא אתכם על כנפי נשרים ואבא אתכם אלי ועתה אם שמוע תשמעו בקלי ,ראית אשר נשאך ה' אלהיך וגו' ועתה אם שמע תשמע בקולי ,ref-mek
6472,ref-bible.0102.19.4.6-ref-bible.0102.19.4.10,ref-mek.1.15.1.65-ref-mek.1.15.1.69,143331,143355,25192,25196,ref-bible.00102.00019.00004.00006,ref-bible.00102.00019.00004.00010,52794,52818,8219,8223,ref-mek.00001.00015.00001.00065,ref-mek.00001.00015.00001.00069,ואשא אתכם על כנפי נשרים ,ואשא אתכם על כנפי נשרים ,ref-mek
6473,ref-bible.0102.19.4.6-ref-bible.0102.19.4.10,ref-mek.6.2.2.46-ref-mek.6.2.2.50,143331,143355,25192,25196,ref-bible.00102.00019.00004.00006,ref-bible.00102.00019.00004.00010,240102,240126,39382,39386,ref-mek.00006.00002.00002.00046,ref-mek.00006.00002.00002.00050,ואשא אתכם על כנפי נשרים ,ואשא אתכם על כנפי נשרים ,ref-mek
6474,ref-bible.0102.19.4.6-ref-bible.0102.19.4.10,ref-mek.6.2.2.102-ref-mek.6.2.2.106,143331,143355,25192,25196,ref-bible.00102.00019.00004.00006,ref-bible.00102.00019.00004.00010,240395,240419,39428,39432,ref-mek.00006.00002.00002.00102,ref-mek.00006.00002.00002.00106,ואשא אתכם על כנפי נשרים ,ואשא אתכם על כנפי נשרים ,ref-mek
6475,ref-bible.0102.19.5.9-ref-bible.0102.19.6.1,ref-mek.6.2.3.111-ref-mek.6.2.4.4,143414,143462,25207,25216,ref-bible.00102.00019.00005.00009,ref-bible.00102.00019.00006.00001,241386,241419,39604,39610,ref-mek.00006.00002.00003.00111,ref-mek.00006.00002.00004.00004,והייתם לי סגלה מכל העמים כי לי כל הארץ ואתם ,לי כל הארץ ואתם תהיו לי כביכול ,ref-mek
6476,ref-bible.0102.19.6.1-ref-bible.0102.19.6.10,ref-mek.1.16.1.17-ref-mek.1.16.1.25,143457,143509,25216,25225,ref-bible.00102.00019.00006.00001,ref-bible.00102.00019.00006.00010,56983,57028,8895,8903,ref-mek.00001.00016.00001.00017,ref-mek.00001.00016.00001.00025,ואתם תהיו לי ממלכת כהנים וגוי קדוש אלה הדברים אשר ,ואתם תהיו לי ממלכת כהנים פרט אלה הדברים אשר ,ref-mek
6477,ref-bible.0102.19.8.1-ref-bible.0102.19.8.10,ref-mek.6.9.1.119-ref-mek.6.9.1.133,143602,143650,25238,25245,ref-bible.00102.00019.00008.00001,ref-bible.00102.00019.00008.00010,272378,272449,44596,44607,ref-mek.00006.00009.00001.00119,ref-mek.00006.00009.00001.00133,ויענו כל העם יחדו ויאמרו כל אשר_דבר_יהוה נעשה ,ויענו כל העם יחדו ומלמד שלא היה בהן חרשין שנאמר כל אשר_דבר_ה' נעשה ,ref-mek
6478,ref-bible.0102.19.8.2-ref-bible.0102.19.8.16,ref-mek.6.2.6.14-ref-mek.6.2.6.28,143609,143676,25239,25250,ref-bible.00102.00019.00008.00002,ref-bible.00102.00019.00008.00016,242657,242719,39815,39826,ref-mek.00006.00002.00006.00014,ref-mek.00006.00002.00006.00028,כל העם יחדו ויאמרו כל אשר_דבר_יהוה נעשה וישב משה את דברי העם אל ,כלם לב אחד ואמרו כל אשר_דבר_ה' נעשה וישב משה את דברי העם אל ,ref-mek
6479,ref-bible.0102.19.9.16-ref-bible.0102.19.9.25,ref-mek.6.2.7.88-ref-mek.6.2.7.104,143756,143802,25263,25271,ref-bible.00102.00019.00009.00016,ref-bible.00102.00019.00009.00025,243363,243448,39940,39955,ref-mek.00006.00002.00007.00088,ref-mek.00006.00002.00007.00104,וגם בך יאמינו לעולם ויגד משה את דברי העם אל ,וגם בך יאמינו לעולם גם בך גם בנביאים העתידים לעמוד אחריך ויגד משה את דברי העם אל ,ref-mek
6480,ref-bible.0102.19.9.24-ref-bible.0102.19.11.11,ref-mek.6.2.7.224-ref-mek.6.3.1.21,143795,143931,25270,25291,ref-bible.00102.00019.00009.00024,ref-bible.00102.00019.00011.00011,244064,244218,40063,40089,ref-mek.00006.00002.00007.00224,ref-mek.00006.00003.00001.00021,העם אל יהוה_ויאמר_יהוה_אל_משה לך אל העם וקדשתם היום ומחר וכבסו שמלתם והיו נכנים ליום השלישי כי ביום השלישי ירד יהוה לעיני כל ,כי ביום השלישי ירד ה' לעיני כל העם על_הר_סיני ויאמר_ה'_אל_משה לך אל העם וקדשתם היום זה יום רביעי ומחר יום חמישי והיו נכונים ליום השלישי זה יום ,ref-mek
6481,ref-bible.0102.19.9.24-ref-bible.0102.19.10.10,ref-mek.6.4.4.58-ref-mek.6.4.4.65,143795,143856,25270,25278,ref-bible.00102.00019.00009.00024,ref-bible.00102.00019.00010.00010,251369,251411,41284,41291,ref-mek.00006.00004.00004.00058,ref-mek.00006.00004.00004.00065,העם אל יהוה_ויאמר_יהוה_אל_משה לך אל העם וקדשתם היום ומחר ,העם שנאמר לך אל העם וקדשתם היום ומחר ,ref-mek
6482,ref-bible.0102.19.10.5-ref-bible.0102.19.10.10,ref-mek.6.3.6.43-ref-mek.6.3.6.48,143826,143856,25273,25278,ref-bible.00102.00019.00010.00005,ref-bible.00102.00019.00010.00010,247450,247480,40624,40629,ref-mek.00006.00003.00006.00043,ref-mek.00006.00003.00006.00048,לך אל העם וקדשתם היום ומחר ,לך אל העם וקדשתם היום ומחר ,ref-mek
6483,ref-bible.0102.19.11.1-ref-bible.0102.19.11.12,ref-mek.6.3.2.1-ref-mek.6.3.2.19,143870,143936,25281,25292,ref-bible.00102.00019.00011.00001,ref-bible.00102.00019.00011.00012,245451,245549,40287,40305,ref-mek.00006.00003.00002.00001,ref-mek.00006.00003.00002.00019,והיו נכנים ליום השלישי כי ביום השלישי ירד יהוה לעיני כל העם ,והיו נכונים ליום השלישי זה יום ששי שבו נתנה תורה שנאמר כי ביום השלישי ירד ה' לעיני כל העם ,ref-mek
6484,ref-bible.0102.19.12.6-ref-bible.0102.19.12.12,ref-mek.6.3.3.15-ref-mek.6.3.3.29,143974,144010,25300,25306,ref-bible.00102.00019.00012.00006,ref-bible.00102.00019.00012.00012,245974,246048,40373,40385,ref-mek.00006.00003.00003.00015,ref-mek.00006.00003.00003.00029,השמרו לכם עלות בהר ונגע בקצהו כל ,השמרו לכם בלא תעשה עלות בהר יכול לא תעלה אבל יגע תלמוד לומר ונגע בקצהו ,ref-mek
6485,ref-bible.0102.19.12.9-ref-bible.0102.19.13.4,ref-mek.6.3.3.43-ref-mek.6.3.4.4,143990,144043,25303,25314,ref-bible.00102.00019.00012.00009,ref-bible.00102.00019.00013.00004,246109,246140,40396,40402,ref-mek.00006.00003.00003.00043,ref-mek.00006.00003.00004.00004,בהר ונגע בקצהו כל הנגע בהר מות יומת לא תגע בו יד ,בהר ונגע בקצהו לא תיגע בו יד ,ref-mek
6486,ref-bible.0102.19.13.9-ref-bible.0102.19.13.16,ref-mek.6.3.4.30-ref-mek.6.3.4.54,144060,144091,25319,25326,ref-bible.00102.00019.00013.00009,ref-bible.00102.00019.00013.00016,246274,246378,40424,40440,ref-mek.00006.00003.00004.00030,ref-mek.00006.00003.00004.00054,ירה יירה אם בהמה אם איש לא יחיה ,"יירה אם בהמה אין_לי_אלא בהמה חיה מנין ת""ל בהמה אם איש אין_לי_אלא_איש_אשה מניין תלמוד_לומר_אם איש לא יחיה ",ref-mek
6487,ref-bible.0102.19.13.20-ref-bible.0102.19.14.4,ref-mek.6.3.4.112-ref-mek.6.3.5.4,144106,144133,25330,25335,ref-bible.00102.00019.00013.00020,ref-bible.00102.00019.00014.00004,246667,246695,40486,40491,ref-mek.00006.00003.00004.00112,ref-mek.00006.00003.00005.00004,יעלו בהר וירד משה מן ההר ,לעלות בהר וירד משה מן ההר ,ref-mek
6488,ref-bible.0102.19.14.7-ref-bible.0102.19.15.7,ref-mek.6.3.5.102-ref-mek.6.3.6.7,144142,144207,25338,25348,ref-bible.00102.00019.00014.00007,ref-bible.00102.00019.00015.00007,247170,247268,40576,40590,ref-mek.00006.00003.00005.00102,ref-mek.00006.00003.00006.00007,ויקדש את העם ויכבסו שמלתם ויאמר אל העם היו נכנים לשלשת ימים ,ויקדש את העם זמנן וכבסו בגדיהם והטהרו והחליפו שמלותיכם ויאמר אל העם היו נכונים לשלושת ימים ,ref-mek
6489,ref-bible.0102.19.16.9-ref-bible.0102.19.16.16,ref-mek.6.3.7.36-ref-mek.6.3.7.50,144271,144305,25359,25366,ref-bible.00102.00019.00016.00009,ref-bible.00102.00019.00016.00016,248002,248073,40715,40729,ref-mek.00006.00003.00007.00036,ref-mek.00006.00003.00007.00050,וענן כבד על ההר וקל שפר חזק מאד ,וענן כבד על ההר זה ערפל שנאמר ומשה נגש אל הערפל וקול שופר חזק מאד ,ref-mek
6490,ref-bible.0102.19.17.11-ref-bible.0102.19.18.10,ref-mek.6.4.1.1-ref-mek.6.4.1.15,144391,144441,25379,25389,ref-bible.00102.00019.00017.00011,ref-bible.00102.00019.00018.00010,249010,249081,40879,40892,ref-mek.00006.00004.00001.00001,ref-mek.00006.00004.00001.00015,ההר והר סיני עשן כלו מפני אשר ירד עליו יהוה באש ,והר סיני עשן כלו יכול מקום הכבוד תלמוד לומר מפני אשר ירד עליו ה' באש ,ref-mek
6491,ref-bible.0102.19.19.7-ref-bible.0102.19.20.1,ref-mek.6.4.2.128-ref-mek.6.4.3.1,144517,144552,25404,25409,ref-bible.00102.00019.00019.00007,ref-bible.00102.00019.00020.00001,250545,250580,41144,41149,ref-mek.00006.00004.00002.00128,ref-mek.00006.00004.00003.00001,משה ידבר והאלהים יעננו בקול וירד ,משה ידבר והאלהים יעננו בקול וירד ,ref-mek
6492,ref-bible.0102.19.20.16-ref-bible.0102.19.21.15,ref-mek.6.4.3.99-ref-mek.6.4.4.12,144615,144687,25420,25432,ref-bible.00102.00019.00020.00016,ref-bible.00102.00019.00021.00015,251078,251139,41232,41241,ref-mek.00006.00004.00003.00099,ref-mek.00006.00004.00004.00012,משה ויאמר_יהוה_אל_משה רד העד בעם פן יהרסו אל יהוה לראות ונפל ממנו רב ,למשה ויאמר_ה'_אל_משה רד העד בעם ידחקו לראות ונפל ממנו רב ,ref-mek
6493,ref-bible.0102.19.24.6-ref-bible.0102.19.24.19,ref-mek.6.4.6.60-ref-mek.6.4.6.79,144857,144927,25462,25475,ref-bible.00102.00019.00024.00006,ref-bible.00102.00019.00024.00019,252056,252157,41404,41422,ref-mek.00006.00004.00006.00060,ref-mek.00006.00004.00006.00079,ועלית אתה ואהרן עמך והכהנים והעם אל יהרסו לעלת אל יהוה פן יפרץ בם ,ועלית אתה ואהרן עמך והכהנים והעם יכול הכל יעלו תלמוד לומר והעם אל יהרסו לעלות אל ה' פן יפרוץ בם ,ref-mek
6494,ref-bible.0102.20.3.1-ref-bible.0102.20.4.6,ref-mek.6.6.1.125-ref-mek.6.6.1.139,145044,145099,25488,25496,ref-bible.00102.00020.00003.00001,ref-bible.00102.00020.00004.00006,257195,257262,42238,42246,ref-mek.00006.00006.00001.00125,ref-mek.00006.00006.00001.00139,לא_יהיה_לך אלהים אחרים על פני לא תעשה לך פסל וכל תמונה ,לא_יהיה_לך אלהים אחרים למה_נאמר_לפי_שנאמר לא תעשה לך פסל וכל תמונה ,ref-mek
